"locus_tag","logFC","logCPM","PValue","FDR","gene_name","zscore","model","DE_rec"
"SL1344_4242",1.13,4.6,0.14,0.24,"SL1344_4242",0.548029232603769,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4243",2.02,3.76,0.04,0.08,"SL1344_4243",0.979662875981959,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4244",0.3,3.86,0.73,0.81,"SL1344_4244",0.145494486531974,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4245",-0.04,3.83,0.97,0.98,"SL1344_4245",-0.0193992648709299,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4247",-3.58,5.92,0,0,"SL1344_4247",-1.73623420594822,"HeLa-RNAseq","Attenuated"
"SL1344_4251",-5.46,7.3,0,0,"rtsA",-2.64799965488193,"HeLa-RNAseq","Attenuated"
"SL1344_4254",0.52,5.77,0.23,0.35,"SL1344_4254",0.252190443322088,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4255",6.15,10.32,0,0,"phoN",2.98263697390547,"HeLa-RNAseq","Amplified"
"SL1344_4257",0.99,3.11,0.42,0.55,"SL1344_4257",0.480131805555514,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4258",-0.5,4.69,0.39,0.52,"SL1344_4258",-0.242490810886623,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4259",0.51,6.07,0.14,0.23,"yjdC",0.247340627104356,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4260",-0.92,5.7,0.03,0.06,"dipZ",-0.446183092031387,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4261",-2.68,4.57,0,0,"cutA",-1.2997507463523,"HeLa-RNAseq","Attenuated"
"SL1344_4262",-0.49,5.76,0.27,0.39,"dcuA",-0.237640994668891,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4263",0.02,8.94,0.92,0.94,"aspA",0.00969963243546494,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4264",-1.31,5.85,0.01,0.02,"fxsA",-0.635325924522953,"HeLa-RNAseq","Attenuated"
"SL1344_4265",3.04,7.63,0,0,"yjeH",1.47434413019067,"HeLa-RNAseq","Amplified"
"SL1344_4268",-0.24,8.41,0.31,0.44,"yjeI",-0.116395589225579,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4269",-0.08,5.88,0.91,0.94,"yjeJ",-0.0387985297418598,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4270",-1.38,6.35,0,0,"yjeK",-0.669274638047081,"HeLa-RNAseq","Attenuated"
"SL1344_4274",-1.4,4.21,0.05,0.1,"ecnR",-0.678974270482546,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4275",-1.29,5.88,0.01,0.02,"sugE",-0.625626292087489,"HeLa-RNAseq","Attenuated"
"SL1344_4276",1.05,5.18,0.02,0.05,"blc",0.509230702861909,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4277",0.69,5.04,0.17,0.27,"frdD",0.33463731902354,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4278",1.87,5.28,0,0,"frdC",0.906915632715972,"HeLa-RNAseq","Amplified"
"SL1344_4279",1.21,6.48,0,0,"frdB",0.586827762345629,"HeLa-RNAseq","Amplified"
"SL1344_4280",1.07,7.02,0,0,"frdA",0.518930335297374,"HeLa-RNAseq","Amplified"
"SL1344_4281",-0.31,6.27,0.46,0.58,"yjeA",-0.150344302749707,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4282",-2.95,4.84,0.02,0.04,"yjeM",-1.43069578423108,"HeLa-RNAseq","Attenuated"
"SL1344_4283",-0.6,5.97,0.15,0.25,"yjeO",-0.290988973063948,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4284",-0.32,6.98,0.27,0.39,"yjeP",-0.155194118967439,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4285",-0.51,6.69,0.16,0.26,"psd",-0.247340627104356,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4287",-1.04,6.46,0.01,0.02,"orn",-0.504380886644177,"HeLa-RNAseq","Attenuated"
"SL1344_4288",-1.09,5.29,0.03,0.08,"SL1344_4288",-0.528629967732839,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4289",-1.57,6.42,0,0,"yjeS",-0.761421146183998,"HeLa-RNAseq","Attenuated"
"SL1344_4290",0.48,7.19,0.13,0.22,"yjeF",0.232791178451159,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4292",-0.24,7.12,0.44,0.56,"amiB",-0.116395589225579,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4293",-0.99,8.31,0,0,"mutL",-0.480131805555514,"HeLa-RNAseq","Attenuated"
"SL1344_4294",-0.79,9.65,0,0,"miaA",-0.383135481200865,"HeLa-RNAseq","Attenuated"
"SL1344_4295",-0.62,8.53,0.02,0.05,"hfq",-0.300688605499413,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4296",-0.25,9.94,0.26,0.38,"hflX",-0.121245405443312,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4297",0.98,9.96,0,0,"hflK",0.475281989337782,"HeLa-RNAseq","Amplified"
"SL1344_4298",1.11,10.15,0,0,"hflC",0.538329600168304,"HeLa-RNAseq","Amplified"
"SL1344_4299",-0.91,10.33,0,0,"purA",-0.441333275813655,"HeLa-RNAseq","Attenuated"
"SL1344_4300",-1.32,6.82,0,0,"nsrR",-0.640175740740686,"HeLa-RNAseq","Attenuated"
"SL1344_4301",-0.79,9.12,0,0,"rnr",-0.383135481200865,"HeLa-RNAseq","Attenuated"
"SL1344_4302",-0.84,6.85,0.01,0.02,"yjfH",-0.407384562289527,"HeLa-RNAseq","Attenuated"
"SL1344_4303",-3.96,3.07,0.16,0.27,"yjfI",-1.92052722222206,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4304",-0.85,3.37,0.52,0.63,"yjfJ",-0.41223437850726,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4305",1.26,3.92,0.29,0.41,"SL1344_4305",0.611076843434291,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4308",-1.92,3.82,0.18,0.29,"yjfM",-0.931164713804634,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4309",0.61,4.66,0.48,0.59,"yjfC",0.295838789281681,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4310",3.05,5.92,0,0,"aidB",1.4791939464084,"HeLa-RNAseq","Amplified"
"SL1344_4311",4.48,7.97,0,0,"yjfN",2.17271766554415,"HeLa-RNAseq","Amplified"
"SL1344_4312",3.69,6.96,0,0,"yjfO",1.78958218434328,"HeLa-RNAseq","Amplified"
"SL1344_4313",-0.19,4.87,0.76,0.83,"yjfP",-0.0921465081369169,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4314",-2.09,4.99,0.01,0.03,"yjfQ",-1.01361158950609,"HeLa-RNAseq","Attenuated"
"SL1344_4315",2.29,3.44,0.05,0.1,"yjfR",1.11060791386074,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4316",-0.29,3.46,0.85,0.9,"sgaT",-0.140644670314242,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4319",0.36,3.57,0.74,0.82,"sgaH",0.174593383838369,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4320",1.15,3.96,0.2,0.31,"sgaU",0.557728865039234,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4321",-1.86,4.28,0.09,0.16,"sgaE",-0.902065816498239,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4327",-1,9.55,0,0,"rplI",-0.484981621773247,"HeLa-RNAseq","Attenuated"
"SL1344_4328",-3.28,5.3,0,0.01,"yifZ",-1.59073971941625,"HeLa-RNAseq","Attenuated"
"SL1344_4329",-0.37,6.18,0.33,0.45,"ytfB",-0.179443200056101,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4330",-1.33,7.03,0,0,"fklB",-0.645025556958418,"HeLa-RNAseq","Attenuated"
"SL1344_4331",-0.99,8.17,0,0,"cycA",-0.480131805555514,"HeLa-RNAseq","Attenuated"
"SL1344_4332",-1.3,4.1,0.2,0.31,"ytfE",-0.630476108305221,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4333",1.29,4.86,0.08,0.14,"ytfF",0.625626292087489,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4335",-1.74,4.44,0.02,0.04,"ytfH",-0.84386802188545,"HeLa-RNAseq","Attenuated"
"SL1344_4336",2.75,5.71,0,0,"cpdB",1.33369945987643,"HeLa-RNAseq","Amplified"
"SL1344_4337",-0.72,5.97,0.08,0.14,"cysQ",-0.349186767676738,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4338",3.34,5.65,0,0,"ytfJ",1.61983861672264,"HeLa-RNAseq","Amplified"
"SL1344_4340",0.75,8.14,0.01,0.02,"ytfL",0.363736216329935,"HeLa-RNAseq","Amplified"
"SL1344_4341",3.75,7.95,0,0,"msrA",1.81868108164968,"HeLa-RNAseq","Amplified"
"SL1344_4342",2.16,8.3,0,0,"ytfM",1.04756030303021,"HeLa-RNAseq","Amplified"
"SL1344_4343",1.12,9.26,0,0,"ytfN",0.543179416386037,"HeLa-RNAseq","Amplified"
"SL1344_4344",0.37,7.56,0.24,0.36,"ytfP",0.179443200056101,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4345",-1.19,3.96,0.32,0.45,"SL1344_4345",-0.577128129910164,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4347",-1.44,8.3,0,0,"ppa",-0.698373535353475,"HeLa-RNAseq","Attenuated"
"SL1344_4348",-0.21,6.7,0.53,0.64,"fbp",-0.101846140572382,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4349",-1.06,7.07,0,0.01,"mpl",-0.514080519079642,"HeLa-RNAseq","Attenuated"
"SL1344_4350",0.39,6.69,0.21,0.33,"iolR",0.189142832491566,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4351",-1.39,5.06,0.04,0.09,"iolT1",-0.674124454264813,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4352",0.05,4.41,0.96,0.97,"iolT2",0.0242490810886623,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4353",-0.74,4.18,0.49,0.61,"iolB",-0.358886400112203,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4354",-0.66,4.2,0.44,0.56,"iolA",-0.320087870370343,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4357",-0.79,4.47,0.31,0.43,"iolG1",-0.383135481200865,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4358",3.03,5.31,0,0,"srfJ",1.46949431397294,"HeLa-RNAseq","Amplified"
"SL1344_4359",2.8,5.11,0,0,"iolI1",1.35794854096509,"HeLa-RNAseq","Amplified"
"SL1344_4360",-1.73,3.46,0.25,0.37,"SL1344_4360",-0.839018205667717,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4361",1.53,3.99,0.07,0.13,"iolC",0.742021881313068,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4362",1.24,4,0.23,0.34,"iolD",0.601377210998826,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4363",-1.51,3.89,0.14,0.23,"iolG2",-0.732322248877603,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4364",-2.16,4.51,0.1,0.18,"SL1344_4364",-1.04756030303021,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4365",1.36,4.62,0.05,0.11,"iolI2",0.659575005611616,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4366",1.63,4.69,0.07,0.14,"iolH",0.790520043490392,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4367",-0.81,7.07,0.02,0.05,"yjgA",-0.39283511363633,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4368",-0.62,7.22,0.03,0.07,"pmbA",-0.300688605499413,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4369",-0.94,6.36,0.01,0.02,"cybC",-0.455882724466852,"HeLa-RNAseq","Attenuated"
"SL1344_4369A",0.92,3.74,0.19,0.29,"SL1344_4369A",0.446183092031387,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4370",3.22,3.04,0.04,0.09,"SL1344_4370",1.56164082210985,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4371",2.62,3.39,0.04,0.09,"SL1344_4371",1.27065184904591,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4373",3.23,4.02,0,0.01,"SL1344_4373",1.56649063832759,"HeLa-RNAseq","Amplified"
"SL1344_4374",2.14,3.71,0.09,0.16,"SL1344_4374",1.03786067059475,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4375",3.02,4.57,0,0,"SL1344_4375",1.46464449775521,"HeLa-RNAseq","Amplified"
"SL1344_4376",2.29,4.79,0,0.01,"SL1344_4376",1.11060791386074,"HeLa-RNAseq","Amplified"
"SL1344_4377",2.8,4.91,0,0,"SL1344_4377",1.35794854096509,"HeLa-RNAseq","Amplified"
"SL1344_4378",0.64,6.12,0.07,0.13,"SL1344_4378",0.310388237934878,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4382",0.17,5.55,0.72,0.8,"nrdD",0.082446875701452,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4384",4.27,6.18,0,0,"treC",2.07087152497176,"HeLa-RNAseq","Amplified"
"SL1344_4385",2.43,7.44,0,0,"treB",1.17850534090899,"HeLa-RNAseq","Amplified"
"SL1344_4386",-4.14,4.49,0,0,"treR",-2.00782391414124,"HeLa-RNAseq","Attenuated"
"SL1344_4387",0.94,7.74,0.01,0.01,"mgtA",0.455882724466852,"HeLa-RNAseq","Amplified"
"SL1344_4388",0.41,5.06,0.39,0.51,"SL1344_4388",0.198842464927031,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4389",-1.92,7.3,0,0,"yjgF",-0.931164713804634,"HeLa-RNAseq","Attenuated"
"SL1344_4390",0.83,3.38,0.32,0.44,"pyrI",0.402534746071795,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4391",0.85,4.45,0.12,0.2,"pyrB",0.41223437850726,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4394",1.27,4.25,0.22,0.33,"SL1344_4394",0.615926659652024,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4395",5.45,3.15,0,0.01,"SL1344_4395",2.6431498386642,"HeLa-RNAseq","Amplified"
"SL1344_4396",2.8,3.34,0.03,0.07,"SL1344_4396",1.35794854096509,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4397",3.92,3.41,0,0.01,"SL1344_4397",1.90112795735113,"HeLa-RNAseq","Amplified"
"SL1344_4398",1,3.87,0.24,0.36,"yjgK",0.484981621773247,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4399",2.63,8.24,0,0,"argI",1.27550166526364,"HeLa-RNAseq","Amplified"
"SL1344_4400",-1.1,6.87,0,0,"yjgD",-0.533479783950572,"HeLa-RNAseq","Attenuated"
"SL1344_4401",-0.57,5.03,0.28,0.4,"miaE",-0.276439524410751,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4402",-2.58,4.67,0.05,0.11,"ytgA",-1.25125258417498,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4403",-1.82,5.75,0,0,"yjgM",-0.882666551627309,"HeLa-RNAseq","Attenuated"
"SL1344_4404",0.23,4.74,0.71,0.79,"yjgN",0.111545773007847,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4407",-0.32,7.69,0.22,0.34,"pepA",-0.155194118967439,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4411",-1.02,3.38,0.53,0.64,"idnR",-0.494681254208712,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4412",1.53,4.41,0.07,0.13,"idnT",0.742021881313068,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4415",3.07,3.6,0.19,0.29,"idnK",1.48889357884387,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4416",0.99,6.31,0.01,0.02,"yjgB",0.480131805555514,"HeLa-RNAseq","Amplified"
"SL1344_4418",0,7.07,1,1,"SL1344_4418",0,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4419",0.67,6.46,0.04,0.08,"SL1344_4419",0.324937686588075,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4420",-0.03,7.27,0.9,0.93,"SL1344_4420",-0.0145494486531974,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4421",-0.23,7.61,0.35,0.47,"SL1344_4421",-0.111545773007847,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4422",-0.03,6.87,0.93,0.95,"SL1344_4422",-0.0145494486531974,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4423",-0.16,7.03,0.6,0.7,"SL1344_4423",-0.0775970594837195,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4424",-0.37,7.01,0.19,0.3,"SL1344_4424",-0.179443200056101,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4425",-0.21,7.43,0.44,0.56,"SL1344_4425",-0.101846140572382,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4426",-0.69,5.77,0.09,0.16,"SL1344_4426",-0.33463731902354,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4427",-1.22,6.54,0,0.01,"SL1344_4427",-0.591677578563361,"HeLa-RNAseq","Attenuated"
"SL1344_4429",-2.14,7.97,0,0,"yeeN",-1.03786067059475,"HeLa-RNAseq","Attenuated"
"SL1344_4430",0.28,5.25,0.56,0.67,"yjhP",0.135794854096509,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4432",2.71,3.55,0.04,0.09,"SL1344_4432",1.3143001950055,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4433",1.27,6.38,0,0,"SL1344_4433",0.615926659652024,"HeLa-RNAseq","Amplified"
"SL1344_4434",5.93,9.02,0,0,"SL1344_4434",2.87594101711535,"HeLa-RNAseq","Amplified"
"SL1344_4435",3.93,5.81,0,0,"SL1344_4435",1.90597777356886,"HeLa-RNAseq","Amplified"
"SL1344_4436",-0.68,3.95,0.58,0.69,"SL1344_4436",-0.329787502805808,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4437",0.7,7.58,0.03,0.06,"uxuR",0.339487135241273,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4438",-0.19,4.59,0.82,0.88,"trpS2",-0.0921465081369169,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4440",-0.02,4.86,0.97,0.99,"SL1344_4440",-0.00969963243546494,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4441",-0.43,4.72,0.67,0.76,"SL1344_4441",-0.208542097362496,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4442",-0.27,4.59,0.74,0.81,"yjiE",-0.130945037878777,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4443",-0.49,4.3,0.53,0.64,"iadA",-0.237640994668891,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4446",0.27,4.95,0.7,0.78,"yjiJ",0.130945037878777,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4447",0.03,5.28,0.96,0.97,"yjiN",0.0145494486531974,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4448",-3,5.11,0,0,"yjiO",-1.45494486531974,"HeLa-RNAseq","Attenuated"
"SL1344_4449",0.07,4.39,0.93,0.95,"SL1344_4449",0.0339487135241273,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4450",0.96,5.5,0.04,0.08,"SL1344_4450",0.465582356902317,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4453",-1.68,3.17,0.12,0.21,"SL1344_4453",-0.814769124579055,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4455",0.92,5.26,0.04,0.09,"hsdS",0.446183092031387,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4456",0.02,6.2,0.95,0.97,"hsdM",0.00969963243546494,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4457",-0.59,5.83,0.12,0.21,"hsdR",-0.286139156846216,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4458",-0.3,5.13,0.56,0.66,"mrr",-0.145494486531974,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4460",1.14,6.43,0.06,0.12,"SL1344_4460",0.552879048821501,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4461",0.15,5.65,0.7,0.79,"yjiA",0.072747243265987,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4463",-0.54,5.06,0.49,0.61,"cstAb",-0.261890075757553,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4464",-3.41,7.87,0,0,"tsr",-1.65378733024677,"HeLa-RNAseq","Attenuated"
"SL1344_4465",0.76,5.98,0.05,0.11,"SL1344_4465",0.368586032547668,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4466",2.11,3.71,0.13,0.22,"SL1344_4466",1.02331122194155,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4467",0.31,3.38,0.87,0.91,"SL1344_4467",0.150344302749707,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4468",6.6,4.07,0,0,"SL1344_4468",3.20087870370343,"HeLa-RNAseq","Amplified"
"SL1344_4469",5.43,3.89,0,0.01,"SL1344_4469",2.63345020622873,"HeLa-RNAseq","Amplified"
"SL1344_4470",2.69,3.96,0.01,0.03,"SL1344_4470",1.30460056257003,"HeLa-RNAseq","Amplified"
"SL1344_4471",1.55,5.12,0.02,0.05,"SL1344_4471",0.751721513748533,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4472",1.72,8.54,0,0,"mdoB",0.834168389449985,"HeLa-RNAseq","Amplified"
"SL1344_4473",0.3,5.72,0.5,0.61,"yjjA",0.145494486531974,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4476",0.72,4.03,0.42,0.54,"SL1344_4476",0.349186767676738,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4477",1.84,5.46,0,0,"yjjP",0.892366184062774,"HeLa-RNAseq","Amplified"
"SL1344_4480",-0.54,6.41,0.12,0.21,"SL1344_4480",-0.261890075757553,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4481",-1.89,7.75,0,0,"fhuF",-0.916615265151437,"HeLa-RNAseq","Attenuated"
"SL1344_4482",-1.86,5.73,0,0.01,"SL1344_4482",-0.902065816498239,"HeLa-RNAseq","Attenuated"
"SL1344_4484",0.34,6.45,0.37,0.5,"rsmC",0.164893751402904,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4486",-2.33,6.27,0,0,"rimI",-1.13000717873167,"HeLa-RNAseq","Attenuated"
"SL1344_4487",-1.11,7.28,0,0.01,"yjjG",-0.538329600168304,"HeLa-RNAseq","Attenuated"
"SL1344_4488",-0.91,7.67,0,0.01,"prfC",-0.441333275813655,"HeLa-RNAseq","Attenuated"
"SL1344_4489",-1.55,8.43,0,0,"osmY",-0.751721513748533,"HeLa-RNAseq","Attenuated"
"SL1344_4490",0.59,5.23,0.28,0.4,"yjjU",0.286139156846216,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4491",0.4,5.04,0.58,0.68,"yjjV",0.193992648709299,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4493",1.96,3.92,0.12,0.21,"yjjI",0.950563978675564,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4494",0.72,7.34,0.02,0.05,"deoC",0.349186767676738,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4495",0.15,7.2,0.64,0.74,"deoA",0.072747243265987,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4496",0.1,8.79,0.68,0.77,"deoB",0.0484981621773247,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4497",0.06,7.14,0.87,0.92,"deoD",0.0290988973063948,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4498",-0.22,5.19,0.69,0.78,"stjA",-0.106695956790114,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4499",-0.39,4.8,0.59,0.69,"stjB",-0.189142832491566,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4501",-2.56,3.81,0.05,0.1,"SL1344_4501",-1.24155295173951,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4502",-2.16,3.97,0.13,0.23,"SL1344_4502",-1.04756030303021,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4503",-0.54,5.6,0.3,0.43,"lplA",-0.261890075757553,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4504",-1.24,4.36,0.06,0.12,"smp",-0.601377210998826,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4505",-0.21,6.15,0.61,0.71,"serB",-0.101846140572382,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4506",0.3,6.62,0.41,0.53,"radA",0.145494486531974,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4507",0.38,7.15,0.24,0.36,"nadR",0.184293016273834,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4508",-0.79,8.5,0,0,"yjjK",-0.383135481200865,"HeLa-RNAseq","Attenuated"
"SL1344_4509",-1.11,7.1,0,0,"slt",-0.538329600168304,"HeLa-RNAseq","Attenuated"
"SL1344_4510",-0.74,6.26,0.06,0.12,"trpR",-0.358886400112203,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4511",-1.29,4.2,0.1,0.19,"yjjX",-0.625626292087489,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4512",-0.86,6.16,0.02,0.05,"gpmB",-0.417084194724992,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4513",-1.09,8.4,0,0,"rob",-0.528629967732839,"HeLa-RNAseq","Attenuated"
"SL1344_4514",-0.38,6.2,0.34,0.46,"creA",-0.184293016273834,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4515",-0.22,6.72,0.5,0.61,"creB",-0.106695956790114,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4516",-0.98,5.83,0.04,0.09,"creC",-0.475281989337782,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4517",0.46,5.18,0.39,0.52,"creD",0.223091546015694,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4520",-0.57,4.72,0.51,0.62,"sthB",-0.276439524410751,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4522",0.29,3.86,0.88,0.92,"SL1344_4522",0.140644670314242,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4523",-0.55,5.48,0.3,0.42,"SL1344_4523",-0.266739891975286,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4523A",-1.15,5.23,0.04,0.09,"SL1344_4523A",-0.557728865039234,"HeLa-RNAseq","FDR>=0.05"
"SL1344_4525",0.9,10.01,0,0,"arcA",0.436483459595922,"HeLa-RNAseq","Amplified"
"SL1344_4527",-0.32,4.42,0.68,0.77,"lasT",-0.155194118967439,"HeLa-RNAseq","FDR>=0.05"
"SL1344_P2_0002",-0.32,8.22,0.28,0.4,"repZ",-0.155194118967439,"HeLa-RNAseq","FDR>=0.05"
"SL1344_P2_0005",1.4,8.91,0,0,"yacC",0.678974270482546,"HeLa-RNAseq","Amplified"
"SL1344_P2_0006",-0.12,7.17,0.77,0.84,"yadA",-0.0581977946127896,"HeLa-RNAseq","FDR>=0.05"
"SL1344_P2_0009",0.47,5.57,0.37,0.5,"yafA",0.227941362233426,"HeLa-RNAseq","FDR>=0.05"
"SL1344_P2_0010",-0.09,5.98,0.86,0.9,"yafB",-0.0436483459595922,"HeLa-RNAseq","FDR>=0.05"
"SL1344_P2_0011",-0.85,5.93,0.15,0.25,"yagA",-0.41223437850726,"HeLa-RNAseq","FDR>=0.05"
"SL1344_P2_0012",0.35,10.05,0.19,0.3,"cib",0.169743567620636,"HeLa-RNAseq","FDR>=0.05"
"SL1344_P2_0013",-1.01,5.95,0.05,0.11,"imm",-0.489831437990979,"HeLa-RNAseq","FDR>=0.05"
"SL1344_P2_0014",-1.1,7.28,0.01,0.02,"ybaA",-0.533479783950572,"HeLa-RNAseq","Attenuated"
