locus_tag,gene_name,start,end,strand,read_count,ins_index,gene_length,ins_count,function,call
STMMW_44841,STMMW_44841,4818607,4819443,1,1705,0.551971326164875,837,462,"PTS transport system, IID component",not required
STMMW_44851,STMMW_44851,4819456,4820517,1,1453,0.424670433145009,1062,451,putative sugar isomerase,not required
STMMW_44861,STMMW_44861,4820535,4821545,1,1935,0.500494559841741,1011,506,putative sugar isomerase,not required
STMMW_44871,mdoB,4821679,4823871,-1,2107,0.331965344277246,2193,728,putative phosphoglycerol transferase,not required
STMMW_44881,yjjA,4824253,4824714,-1,449,0.341991341991342,462,158,putative secreted protein,not required
STMMW_44891,dnaC,4824772,4825509,-1,41,0.0311653116531165,738,23,probable DNA replication protein,required
STMMW_44901,dnaT,4825512,4826051,-1,4,0.00555555555555556,540,3,primosomal protein I,required
STMMW_44911,STMMW_44911,4826144,4826617,-1,434,0.337552742616034,474,160,putative membrane protein,not required
STMMW_44921,yjjP,4826608,4827519,-1,796,0.319078947368421,912,291,putative membrane protein,not required
STMMW_44931,yjjQ,4828097,4828822,1,320,0.247933884297521,726,180,conserved hypothetical regulatory protein,not required
STMMW_44941,bglJ,4828783,4829457,1,714,0.438518518518519,675,296,conserved hypothetical regulatory protein,not required
STMMW_44951,STMMW_44951,4829508,4829966,-1,257,0.206971677559913,459,95,conserved hypothetical protein,not required
STMMW_44961,fhuF,4830117,4830905,-1,553,0.244613434727503,789,193,ferric iron reductase protein,not required
STMMW_44971,STMMW_44971,4831026,4832090,-1,1258,0.372769953051643,1065,397,putative membrane protein,not required
STMMW_44981,STMMW_44981,4832341,4832577,1,83,0.164556962025316,237,39,putative membrane protein,not required
STMMW_44991,rsmC,4833118,4834146,-1,643,0.225461613216715,1029,232,conserved hypothetical protein,not required
STMMW_45001,holD,4834249,4834686,1,90,0.0730593607305936,438,32,"DNA polymerase III, psi subunit",ambiguous
STMMW_45011,rimI,4834631,4835077,1,553,0.36241610738255,447,162,ribosomal-protein-alanine acetyltransferase,not required
STMMW_45021,yjjG,4835096,4835776,1,641,0.271659324522761,681,185,conserved hypothetical protein,not required
STMMW_45031,prfC,4835868,4837457,1,1159,0.273584905660377,1590,435,peptide chain release factor 3,not required
STMMW_45041,osmY,4837859,4838476,1,436,0.26537216828479,618,164,putative periplasmic protein,not required
STMMW_45042,STMMW_45042,4838595,4838756,1,175,0.283950617283951,162,46,putative exported protein,not required
STMMW_45051,yjjU,4838880,4839953,1,1144,0.351024208566108,1074,377,conserved hypothetical protein,not required
STMMW_45061,yjjV,4839950,4840723,1,527,0.219638242894057,774,170,conserved hypothetical protein (pseudogene),not required
STMMW_45071,yjjW,4840756,4841619,-1,658,0.262731481481481,864,227,conserved hypothetical protein,not required
STMMW_45081,yjjI,4841591,4843141,-1,935,0.230174081237911,1551,357,conserved hypothetical protein,not required
STMMW_45091,deoC,4843383,4844180,1,332,0.175438596491228,798,140,deoxyribose-phosphate aldolase,not required
STMMW_45101,deoA,4844304,4845626,1,691,0.19047619047619,1323,252,thymidine phosphorylase,not required
STMMW_45111,deoB,4845678,4846901,1,656,0.191176470588235,1224,234,phosphopentomutase,not required
STMMW_45121,deoD,4847111,4847830,1,564,0.259722222222222,720,187,purine nucleoside phosphorylase,not required
STMMW_45131,stjA,4847868,4848440,-1,537,0.329842931937173,573,189,putative outer membrane protein,not required
STMMW_45141,stjB,4848437,4850845,-1,1909,0.275217932752179,2409,663,putative fimbrial usher protein,not required
STMMW_45161,stjC,4850859,4851566,-1,855,0.362994350282486,708,257,fimbrial assembly chaperone,not required
STMMW_45171,STMMW_45171,4851644,4852333,-1,1336,0.579710144927536,690,400,putative outer membrane protein,not required
STMMW_45181,STMMW_45181,4852381,4853070,-1,1783,0.514492753623188,690,355,putative outer membrane protein,not required
STMMW_45191,lplA,4853383,4854399,-1,559,0.255653883972468,1017,260,lipoate-protein ligase A,not required
STMMW_45201,smp,4854433,4855077,-1,527,0.283720930232558,645,183,putative membrane protein,not required
STMMW_45211,serB,4855194,4856162,1,752,0.287925696594427,969,279,putative phosphoserine phosphatase,not required
STMMW_45221,radA,4856246,4857628,1,1813,0.374548083875633,1383,518,putative DNA repair protein,not required
STMMW_45231,nadR,4857752,4859011,1,1273,0.351587301587302,1260,443,conserved hypothetical transcriptional regulator,not required
STMMW_45241,yjjK,4859129,4860796,-1,1866,0.335731414868106,1668,560,conserved hypothetical ABC transporter,not required
STMMW_45251,slt,4860969,4862942,1,1926,0.332826747720365,1974,657,lytic murein transglycosylase,not required
STMMW_45261,trpR,4863000,4863326,1,186,0.195718654434251,327,64,probable trp operon repressor,not required
STMMW_45271,yjjX,4863428,4863943,-1,393,0.25968992248062,516,134,conserved hypothetical protein,not required
STMMW_45281,gpmB,4863992,4864639,1,879,0.342592592592593,648,222,probable phosphoglycerate mutase 2,not required
STMMW_45291,rob,4864636,4865505,-1,822,0.333333333333333,870,290,right origin-binding protein,not required
STMMW_45301,creA,4865717,4866190,1,346,0.221518987341772,474,105,putative exported protein,not required
STMMW_45311,creB,4866203,4866892,1,1628,0.433333333333333,690,299,putative two-component response regulator,not required
STMMW_45321,creC,4866892,4868316,1,1776,0.352280701754386,1425,502,putative two-component sensor kinase,not required
STMMW_45331,creD,4868374,4869723,1,1503,0.337037037037037,1350,455,inner membrane protein,not required
STMMW_45341,sthE,4869781,4870866,-1,1168,0.350828729281768,1086,381,putative fimbrial subunit,not required
STMMW_45351,sthD,4870907,4871464,-1,985,0.458781362007168,558,256,putative fimbrial subunit,not required
STMMW_45361,sthB,4871482,4874019,-1,5097,0.47123719464145,2538,1196,outer membrane fimbrial usher protein,not required
STMMW_45371,sthA,4874065,4874748,-1,1169,0.47953216374269,684,328,putative fimbrial chaperone protein,not required
STMMW_45381,STMMW_45381,4874819,4875364,-1,1622,0.586080586080586,546,320,putative fimbrial protein,not required
STMMW_45391,STMMW_45391,4875703,4876374,-1,975,0.540178571428571,672,363,putative transcriptional regulator protein,not required
STMMW_45401,STMMW_45401,4876574,4877073,-1,597,0.394,500,197,putative secreted protein (pseudogene),not required
STMMW_45411,arcA,4877340,4878056,-1,27,0.0348675034867503,717,25,global response regulator,required
STMMW_45421,yjjY,4878152,4878292,1,17,0.0638297872340425,141,9,conserved hypothetical protein,ambiguous
STMMW_45431,lasT,4878692,4879378,1,223,0.142649199417758,687,98,putative RNA methyltransferase,not required
PBT1-0001,trbA,42,1178,1,102,0.0474934036939314,1137,54,"IcmP (DotM) protein, possible conjugal transfer protein",required
PBT1-0011,trbB,1202,2221,1,48,0.0401960784313726,1020,41,"TrbB protein, possible conjugal transfer protein",required
PBT1-0021,PBT10021,2221,3483,1,5,0.00395882818685669,1263,5,DNA primase (EC 2.7.7.-),required
PBT1-0031,trbC,3476,5608,1,887,0.156586966713549,2133,334,"IcmO (DotL) protein, conjugal transfer protein",not required
PBT1-0041,PBT10041,5630,6991,1,624,0.188693098384728,1362,257,hypothetical protein,not required
PBT1-0051,PBT10051,7042,7623,-1,194,0.18213058419244,582,106,hypothetical protein,not required
PBT1-0061,PBT10061,7595,7717,-1,8,0.024390243902439,123,3,hypothetical protein,required
PBT1-0071,PBT10071,7723,7836,1,57,0.315789473684211,114,36,hypothetical protein,not required
PBT1-0081,PBT10081,7882,8406,-1,43,0.0742857142857143,525,39,hypothetical protein,ambiguous
PBT1-0091,traL,8500,8916,1,169,0.175059952038369,417,73,"conjugal transfer protein, TraL",not required
PBT1-0101,traH,8966,9646,-1,68,0.0748898678414097,681,51,conjugal transfer lipoprotein TraH,ambiguous
PBT1-0111,PBT10111,9657,9869,-1,2,0.00938967136150235,213,2,hypothetical protein,required
PBT1-0121,traK,9869,10129,-1,1,0.00383141762452107,261,1,"conjugal transfer protein TraK, IcmT",required
PBT1-0131,traJ,10122,11288,-1,139,0.0736932305055698,1167,86,"Twitching motility protein PilT, conjugal transfer protein ATPase TraJ",ambiguous
PBT1-0141,traI,11288,12127,-1,523,0.279761904761905,840,235,"DotC protein, conjugal transfer protein TraI",not required
PBT1-0151,PBT10151,12546,12800,1,2,0.00392156862745098,255,1,hypothetical protein,required
PBT1-0161,parC,12839,14770,1,507,0.136645962732919,1932,264,"putative plasmid stabilization protein, ParC",not required
PBT1-0171,PBT10171,14925,15410,1,134,0.152263374485597,486,74,hypothetical protein,not required
PBT1-0181,PBT10181,15713,15886,-1,81,0.21264367816092,174,37,hypothetical protein,not required
PBT1-0191,PBT10191,16065,16295,1,113,0.168831168831169,231,39,hypothetical protein,not required
PBT1-0201,stbD,16476,16727,1,50,0.0396825396825397,252,10,"RelB/StbD replicon stabilization protein (antitoxin to RelE/StbE), possible antitoxin of toxin- antitoxin stability",required
PBT1-0211,stbE,16724,17011,1,151,0.190972222222222,288,55,"RelE/StbE replicon stabilization toxin, plasmid stability toxin",not required
PBT1-0221,PBT10221,17011,17382,1,349,0.241935483870968,372,90,hypothetical protein,not required
PBT1-0231,PBT10231,17379,17660,1,141,0.173758865248227,282,49,"stability (stb) locus of IncFII plasmid (NR1), hypothetical protein",not required
PBT1-0241,PBT10241,17847,19238,1,22,0.0107758620689655,1392,15,Cysteinyl-tRNA synthetase (EC 6.1.1.16),required
PBT1-0251,PBT10251,19366,19689,1,84,0.111111111111111,324,36,hypothetical protein,not required
PBT1-0261,PBT10261,19957,20130,1,62,0.206896551724138,174,36,hypothetical protein,not required
PBT1-0271,PBT10271,20212,20616,-1,168,0.2,405,81,hypothetical protein,not required
PBT1-0281,PBT10281,20609,20791,-1,59,0.153005464480874,183,28,unknown protein,not required
PBT1-0291,PBT10291,20834,21169,-1,105,0.229166666666667,336,77,"hypothetical protein, integral membrane protein",not required
PBT1-0301,traY,21261,23969,-1,521,0.102251753414544,2709,277,IncI1 plasmid conjugative transfer integral membrane protein TraY,not required
PBT1-0311,traW,23972,25186,-1,405,0.160493827160494,1215,195,IncI1 plasmid conjugative transfer protein TraW,not required
PBT1-0321,traU,25173,28235,-1,1393,0.172380019588639,3063,528,"IcmB (DotO) protein, conjugative transfer protein TraU",not required
PBT1-0331,traT,28237,28671,-1,17,0.0298850574712644,435,13,conjugative transfer protein TraT,required
PBT1-0341,PBT10341,28723,29079,-1,36,0.0896358543417367,357,32,putative uncharacterized transfer protein,not required
PBT1-0351,traQ,29090,29605,-1,26,0.0445736434108527,516,23,conjugative transfer protein TraQ,required
PBT1-0361,traP,29605,30330,-1,217,0.192837465564738,726,140,conjugative transfer protein TraP,not required
PBT1-0371,traO,30373,31668,-1,338,0.146604938271605,1296,190,IncI1 plasmid conjugative transfer protein TraO,not required
PBT1-0381,traN,31669,32808,-1,574,0.221052631578947,1140,252,"IcmK (DotH) protein, conjugative transfer protein TraN",not required
PBT1-0391,traM,32822,33502,-1,31,0.0352422907488987,681,24,"IcmL (DotI) protein, conjugative transfer protein TraM",required
PBT1-0401,PBT10401,33841,34209,-1,129,0.140921409214092,369,52,hypothetical protein,not required
PBT1-0411,PBT10411,34325,34570,1,10,0.024390243902439,246,6,hypothetical protein,required
PBT1-0421,PBT10421,34725,34844,-1,4,0.0166666666666667,120,2,hypothetical protein,required
PBT1-0431,repA,34860,36074,1,148,0.0271604938271605,1215,33,replication protein A,required
PBT1-0441,PBT10441,36161,36790,1,118,0.114285714285714,630,72,hypothetical protein,not required
PBT1-0451,PBT10451,37318,37509,1,32,0.109375,192,21,hypothetical protein,not required
PBT1-0461,PBT10461,37511,37762,1,52,0.0952380952380952,252,24,"hypothetical protein, transcriptional regulator",not required
PBT1-0471,PBT10471,37830,38120,-1,4,0.013745704467354,291,4,"Transcriptional regulator, Cro/CI family",required
PBT1-0481,relE,38120,38449,-1,2,0.00606060606060606,330,2,"Cytotoxic translational repressor of toxin- antitoxin stability system, toxin RelE",required
PBT1-0491,PBT10491,38510,38695,-1,7,0.032258064516129,186,6,hypothetical protein,required
PBT1-0501,PBT10501,38895,39674,-1,56,0.0435897435897436,780,34,Resolvase,required
PBT1-0511,PBT10511,40118,40390,-1,17,0.0476190476190476,273,13,hypothetical protein,required
PBT1-0521,relB,40413,40625,-1,28,0.0657276995305164,213,14,RelB/DinJ family addiction module antitoxin,ambiguous
PBT1-0531,PBT10531,40672,40797,-1,3,0.0238095238095238,126,3,hypothetical protein,required
PBT1-0541,PBT10541,40979,42628,1,253,0.076969696969697,1650,127,hypothetical protein,ambiguous
PBT1-0551,PBT10551,42741,42863,-1,27,0.130081300813008,123,16,hypothetical protein,not required
PBT1-0561,PBT10561,43138,43473,1,1,0.00297619047619048,336,1,hypothetical protein,required
PBT1-0571,dndB,43529,44614,1,328,0.169429097605893,1086,184,DNA sulfur modification protein DndB,not required
PBT1-0581,dndC,44660,46540,1,461,0.12227538543328,1881,230,3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase-related enzyme,not required
PBT1-0591,PBT10591,46619,46873,1,3,0.00392156862745098,255,1,hypothetical protein,required
PBT1-0601,PBT10601,46922,47185,-1,83,0.196969696969697,264,52,hypothetical protein,not required
PBT1-0611,traE,47358,48512,-1,701,0.275324675324675,1155,318,conjugal transfer protein TraE,not required
PBT1-0621,PBT10621,48629,49147,-1,351,0.287090558766859,519,149,hypothetical protein,not required
PBT1-0631,PBT10631,49197,49580,-1,102,0.153645833333333,384,59,hypothetical protein,not required
PBT1-0641,PBT10641,49593,49949,-1,141,0.151260504201681,357,54,hypothetical protein,not required
PBT1-0651,PBT10651,50033,51010,-1,330,0.15439672801636,978,151,hypothetical protein,not required
PBT1-0661,pilT,51028,51513,-1,32,0.037037037037037,486,18,IncI1 plasmid conjugative transfer putative membrane protein PilT,required
PBT1-0671,PBT10671,51522,52181,-1,34,0.0439393939393939,660,29,hypothetical protein,required
PBT1-0681,traL,52186,52953,-1,14,0.0104166666666667,768,8,IncP-type DNA transfer protein TraL,required
PBT1-0691,PBT10691,52955,53371,-1,61,0.079136690647482,417,33,hypothetical protein,not required
PBT1-0701,PBT10701,53483,54142,1,539,0.198484848484848,660,131,"hypothetical protein, regulatory protein",not required
PBT1-0711,PBT10711,54139,56700,1,440,0.0905542544886807,2562,232,Relaxase,not required
PBT1-0721,pilL,57128,57955,1,392,0.218599033816425,828,181,"hypothetical protein, PilL",not required
PBT1-0731,pilN,57960,59651,1,768,0.213356973995272,1692,361,"Lipoprotein, type IVB pilus formation outer membrane protein, R64 PilN family",not required
PBT1-0741,pilO,59641,61023,1,29,0.0151843817787419,1383,21,"hypothetical protein, PilO",required
PBT1-0751,PBT10751,60998,61429,1,81,0.0578703703703704,432,25,conjugal transfer protein,ambiguous
PBT1-0761,pilQ,61439,62983,1,1289,0.21294498381877,1545,329,"General secretion pathway protein E, PilQ",not required
PBT1-0771,pilR,62976,64040,1,9,0.00657276995305164,1065,7,IncI1 plasmid conjugative transfer inner membrane protein PilR,required
PBT1-0781,pilS,64051,64560,1,61,0.0941176470588235,510,48,"hypothetical protein, PilS",not required
PBT1-0791,pilT,64609,65562,1,237,0.114255765199161,954,109,Twitching motility protein PilT,not required
PBT1-0801,pilV,65559,66866,1,529,0.201070336391437,1308,263,IncI1 plasmid conjugative transfer pilus-tip adhesin protein PilV,not required
PBT1-0811,pilM,66952,67371,1,2,0.00476190476190476,420,2,"hypothetical protein, PilM",required
PBT1-0821,PBT10821,67374,67988,1,14,0.00975609756097561,615,6,"hypothetical protein, prepilin peptidase",required
PBT1-0831,pilT,67964,68449,1,39,0.0452674897119342,486,22,"PilT, lytic transglycosylase",required
PBT1-0841,PBT10841,68453,68932,1,483,0.383333333333333,480,184,putative nuclease,not required
PBT1-0851,PBT10851,69236,69364,1,0,0,129,0,hypothetical protein,required
PBT1-0861,ydjA,69446,71140,1,64,0.0212389380530973,1695,36,YdjA protein (Putative NAD(P)H nitroreductase),required
PBT1-0871,PBT10871,71259,71849,1,31,0.038917089678511,591,23,hypothetical protein,required
PBT1-0881,PBT10881,71968,79134,-1,2385,0.161992465466722,7167,1161,helicase Snf2 family,not required
PBT1-0891,parB,79197,80597,-1,18,0.00856531049250535,1401,12,Chromosome (plasmid) partitioning protein ParB / Stage 0 sporulation protein J,required
