"locus_tag","Molecule","FDR","logFC","gene_name","genefunc","COG","description","theme"
"SL1344_3869","Chromosome",0.0754803717703486,-1.26587778575616,"ilvC","Involved in the biosynthesis of branched-chain amino acids (BCAA). Catalyzes an alkyl-migration followed by a ketol- acid reduction of (S)-2-acetolactate (S2AL) to yield (R)-2,3- dihydroxy-isovalerate. In the isomerase reaction, S2AL is rearranged via a Mg-dependent methyl migration to produce 3- hydroxy-3-methyl-2-ketobutyrate (HMKB). In the reductase reaction, this 2-ketoacid undergoes a metal-dependent reduction by NADPH to yield (R)-2,3-dihydroxy-isovalerate","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3870A","Chromosome",0.872706133638362,0.324553929463337,"SL1344_3870A","cyclic nucleotide binding","T","Signal transduction mechanisms","Cellular processes and signaling"
"SL1344_3873","Chromosome",0.092492301168853,-1.28494005454754,"gppA","Catalyzes the conversion of pppGpp to ppGpp. Guanosine pentaphosphate (pppGpp) is a cytoplasmic signaling molecule which together with ppGpp controls the stringent response , an adaptive process that allows bacteria to respond to amino acid starvation, resulting in the coordinated regulation of numerous cellular activities","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3874","Chromosome",0.943566114346771,0.191886921316359,"rhlB","DEAD-box RNA helicase involved in RNA degradation. Has RNA-dependent ATPase activity and unwinds double-stranded RNA","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3875","Chromosome",3.59e-48,-15,"trxA","Thioredoxin","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling"
"SL1344_3877","Chromosome",1.91e-07,-2.7579222279395,"rfe","Catalyzes the transfer of the GlcNAc-1-phosphate moiety from UDP-GlcNAc onto the carrier lipid undecaprenyl phosphate (C55-P), yielding GlcNAc-pyrophosphoryl-undecaprenyl (GlcNAc-PP- C55)","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3878","Chromosome",0.83085439579801,-0.407533983451889,"wzzE","Modulates the polysaccharide chain length of enterobacterial common antigen (ECA)","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3879","Chromosome",1.27e-07,-2.76971625966809,"rffE","Catalyzes the reversible epimerization at C-2 of UDP-N- acetylglucosamine (UDP-GlcNAc) and thereby provides bacteria with UDP-N-acetylmannosamine (UDP-ManNAc), the activated donor of ManNAc residues","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3880","Chromosome",2.18e-05,-2.57634544259531,"rffD","Catalyzes the four-electron oxidation of UDP-N-acetyl-D- mannosamine (UDP-ManNAc), reducing NAD( ) and releasing UDP-N- acetylmannosaminuronic acid (UDP-ManNAcA)","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3881","Chromosome",0.778814466511771,-0.485711587322696,"rffG","Polysaccharide biosynthesis protein","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3883","Chromosome",1e-15,-4.8650045405184,"rffC","Catalyzes the acetylation of dTDP-fucosamine (dTDP-4- amino-4,6-dideoxy-D-galactose) to dTDP-Fuc4NAc, which is utilized in the biosynthesis of the enterobacterial common antigen (ECA)","K","Transcription","Information storage and processing"
"SL1344_3884","Chromosome",2.15e-43,-8.97634624574996,"rffA","Catalyzes the synthesis of dTDP-4-amino-4,6-dideoxy-D- galactose (dTDP-Fuc4N) from dTDP-4-keto-6-deoxy-D-glucose (dTDP-D- Glc4O) and L-glutamate","E","Amino acid transport and metabolism","Metabolism"
"SL1344_3885","Chromosome",4.43e-41,-9.11018613600675,"wzxE","Mediates the transbilayer movement of Und-PP-GlcNAc- ManNAcA-Fuc4NAc (lipid III) from the inner to the outer leaflet of the cytoplasmic membrane during the assembly of enterobacterial common antigen (ECA)","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_3889","Chromosome",0.103975059528375,-1.24205728247325,"yifK","Amino acid permease","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_3890","Chromosome",0.661286833592124,-0.569082740323741,"hemY","HemY protein N-terminus","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3891","Chromosome",0.821409603569882,-0.36033193993581,"hemX","HemX, putative uroporphyrinogen-III C-methyltransferase","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3894","Chromosome",1.65e-15,-4.37305960206199,"cyaA","Adenylate cyclase, class-I","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3895","Chromosome",0.955464060544384,-0.128352374872531,"SL1344_3895","-","-","no category","no theme"
"SL1344_3896","Chromosome",0.0719674140668167,-4.08189270049487,"SL1344_3896","-","-","no category","no theme"
"SL1344_3897","Chromosome",0.811067846227154,0.429622045936519,"SL1344_3897","conserved hypothetical protein",NA,"no category","no theme"
"SL1344_3898","Chromosome",0.208813741241409,-1.02671837364247,"cyaY","Frataxin-like domain","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3899A","Chromosome",0.404360608879083,0.878258884344751,"SL1344_3899A","hypothetical exported protein (pseudogene)",NA,"no category","no theme"
"SL1344_3902","Chromosome",0.00717593584821754,-1.67998247195498,"yigA","Protein of unknown function, DUF484","S","Function Unknown","Poorly characterised"
"SL1344_3904","Chromosome",0.783984628761628,0.462829554712267,"yigB","HAD-hyrolase-like","S","Function Unknown","Poorly characterised"
"SL1344_3905","Chromosome",1.7e-08,-3.00737756212294,"uvrD","UvrD-like helicase C-terminal domain","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_3906","Chromosome",0.684472528957727,-0.738687881732197,"corA","Mediates influx of magnesium ions","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3907","Chromosome",0.805952021302426,0.429540073372271,"yigF","Protein of unknown function (DUF2628)","S","Function Unknown","Poorly characterised"
"SL1344_3908","Chromosome",0.986726709618207,0.0760669114302406,"yigG","-","-","no category","no theme"
"SL1344_3909","Chromosome",0.598412326331367,-0.804427551842804,"rarD","EamA-like transporter family","S","Function Unknown","Poorly characterised"
"SL1344_3910","Chromosome",0.241369777111593,1.07330791823289,"yigI","Thioesterase superfamily","Q","Secondary metabolites biosynthesis, transport, and catabolism","Metabolism"
"SL1344_3911","Chromosome",0.297602737569684,-0.927156900419158,"pldA","Phospholipase A1","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3912","Chromosome",0.0132897765668682,-1.65291615634567,"recQ","RecQ zinc-binding","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_3915","Chromosome",0.934796569118855,0.214225012630576,"pldB","alpha/beta hydrolase fold","I","Lipid transport and metabolism","Metabolism"
"SL1344_3916","Chromosome",0.848179147985782,-0.324507035944369,"yigL","Sucrose-6F-phosphate phosphohydrolase","S","Function Unknown","Poorly characterised"
"SL1344_3917","Chromosome",0.633769107930274,0.6522788731467,"yigM","EamA-like transporter family","EG","Amino acid transport and metabolism;Carbohydrate transport and metabolism","Metabolism"
"SL1344_3918","Chromosome",0.608944755831021,-0.611179532270275,"metR","LysR substrate binding domain","K","Transcription","Information storage and processing"
"SL1344_3919","Chromosome",0.187495018919668,-1.11677185087663,"metE","Catalyzes the transfer of a methyl group from 5- methyltetrahydrofolate to homocysteine resulting in methionine formation","E","Amino acid transport and metabolism","Metabolism"
"SL1344_3920","Chromosome",0.469624234979933,-0.744483065869258,"SL1344_3920","Iron-sulfur cluster-binding domain","C","Energy production and conversion","Metabolism"
"SL1344_3921","Chromosome",0.80053933094421,0.434867762101633,"dlhH","BAAT / Acyl-CoA thioester hydrolase C terminal","Q","Secondary metabolites biosynthesis, transport, and catabolism","Metabolism"
"SL1344_3922","Chromosome",0.285666661021191,-1.00549156860683,"udp","Catalyzes the reversible phosphorylytic cleavage of uridine and deoxyuridine to uracil and ribose- or deoxyribose-1- phosphate. The produced molecules are then utilized as carbon and energy sources or in the rescue of pyrimidine bases for nucleotide synthesis","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3923","Chromosome",0.58453468620766,-0.642981394226588,"yigN","RmuC family","S","Function Unknown","Poorly characterised"
"SL1344_3928","Chromosome",2.32e-14,-4.44897562869352,"tatB","Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. Together with TatC, TatB is part of a receptor directly interacting with Tat signal peptides. TatB may form an oligomeric binding site that transiently accommodates folded Tat precursor proteins before their translocation","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_3929","Chromosome",1.92e-13,-4.15809511001686,"tatC","Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. Together with TatB, TatC is part of a receptor directly interacting with Tat signal peptides","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_3930","Chromosome",0.956156006591899,-0.130147526244382,"tatD","3'-5' exonuclease that prefers single-stranded DNA and RNA. May play a role in the H(2)O(2)-induced DNA damage repair","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_3931","Chromosome",6.84e-10,-3.50483174407629,"rfaH","Enhances distal genes transcription elongation in a specialized subset of operons that encode extracytoplasmic components. RfaH is recruited into a multi-component RNA polymerase complex by the ops element, which is a short conserved DNA sequence located downstream of the main promoter of these operons. Once bound, RfaH suppresses pausing and inhibits Rho- dependent and intrinsic termination at a subset of sites. Termination signals are bypassed, which allows complete synthesis of long RNA chains","K","Transcription","Information storage and processing"
"SL1344_3933","Chromosome",2.12e-31,-7.17762228189293,"fre","Oxidoreductase FAD-binding domain","C","Energy production and conversion","Metabolism"
"SL1344_3934","Chromosome",0.373746172689756,0.944839417492307,"SL1344_3934","Arylsulfotransferase Ig-like domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3935","Chromosome",0.170336862069439,-1.06764514858178,"fadA","Catalyzes the final step of fatty acid oxidation in which acetyl-CoA is released and the CoA ester of a fatty acid two carbons shorter is formed","I","Lipid transport and metabolism","Metabolism"
"SL1344_3936","Chromosome",0.0320024767021584,-1.49249204398298,"fadB","Involved in the aerobic and anaerobic degradation of long-chain fatty acids via beta-oxidation cycle. Catalyzes the formation of 3-oxoacyl-CoA from enoyl-CoA via L-3-hydroxyacyl-CoA. It can also use D-3-hydroxyacyl-CoA and cis-3-enoyl-CoA as substrate","I","Lipid transport and metabolism","Metabolism"
"SL1344_3937","Chromosome",0.663576081663748,-0.552559697912605,"pepQ","Splits dipeptides with a prolyl residue in the C- terminal position","E","Amino acid transport and metabolism","Metabolism"
"SL1344_3938","Chromosome",0.16806929194991,-1.10770737604475,"yigZ","Domain of unknown function (DUF1949)","S","Function Unknown","Poorly characterised"
"SL1344_3939","Chromosome",4.38e-19,-5.02387069527419,"trkH","Low-affinity potassium transport system. Interacts with Trk system potassium uptake protein TrkA","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3941","Chromosome",0.728475601263861,0.525113761012172,"mobB","Molybdopterin guanine dinucleotide synthesis protein B","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3942","Chromosome",0.104046737476224,-1.2389793392858,"mobA","Transfers a GMP moiety from GTP to Mo-molybdopterin (Mo- MPT) cofactor (Moco or molybdenum cofactor) to form Mo- molybdopterin guanine dinucleotide (Mo-MGD) cofactor","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3944","Chromosome",7.77e-05,-2.15244487364745,"rodA","A protein kinase that phosphorylates Ser and Thr residues. Probably acts to suppress the effects of stress linked to accumulation of reactive oxygen species. Probably involved in the extracytoplasmic stress response","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3945","Chromosome",9.54e-21,-5.11079693855349,"dsbA","DSBA-like thioredoxin domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3946","Chromosome",0.621463178871326,-0.834435010094459,"yihG","Phosphate acyltransferases","I","Lipid transport and metabolism","Metabolism"
"SL1344_3950","Chromosome",0.863217566917273,-0.45730355262468,"yihI","A GTPase-activating protein (GAP) that modifies Der EngA GTPase function. May play a role in ribosome biogenesis","S","Function Unknown","Poorly characterised"
