Node_1_oma_id,Node_1_gene_name,Node_1_old_locus_tag,Node_1_new_locus_tag,Node_1_new_kegg_id,Node_2_oma_id,Node_2_gene_name,Node_2_old_locus_tag,Node_2_new_locus_tag,Node_2_new_kegg_id,Node_1_orthology_group_id,Node_2_orthology_group_id,Int_source,Strain,Layer,MI-score,Interaction_detection_method
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS01183,SL1344_1195,SL1344_1195,SL1344_RS06250,-,OMA03453,OMA03783,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02288,lrhA,SL1344_2299,SL1344_RS11955,-,SALTS01845,flhC,SL1344_1859,SL1344_RS09625,-,OMA02263,OMA03791,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03447,ompR,SL1344_3469,SL1344_RS18070,-,SALTS01845,flhC,SL1344_1859,SL1344_RS09625,-,OMA03233,OMA03791,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS01845,flhC,SL1344_1859,SL1344_RS09625,-,OMA03616,OMA03791,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS01845,flhC,SL1344_1859,SL1344_RS09625,-,OMA04467,OMA03791,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04495,arcA,SL1344_4525,SL1344_RS23585,-,SALTS01705,SL1344_1717,SL1344_1717,SL1344_RS08930,-,OMA03240,OMA03799,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01683,narL,SL1344_1695,SL1344_RS08820,-,SALTS01705,SL1344_1717,SL1344_1717,SL1344_RS08930,-,OMA03598,OMA03799,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02493,iscR,SL1344_2506,SL1344_RS13040,-,SALTS01705,SL1344_1717,SL1344_1717,SL1344_RS08930,-,OMA04316,OMA03799,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04169,soxS,SL1344_4201,SL1344_RS21890,-,SALTS03006,fldB,SL1344_3021,SL1344_RS15750,sey:SL1344_3021,OMA05145,OMA03814,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00566,SL1344_0569,SL1344_0569,SL1344_RS02935,-,SALTS03141,yqiA,SL1344_3156,SL1344_RS16455,-,OMA05046,OMA03818,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04267,nsrR,SL1344_4300,SL1344_RS22420,-,SALTS01352,sodB,SL1344_1363,SL1344_RS07110,sey:SL1344_1363,OMA04283,OMA03822,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00008,mog,SL1344_0008,SL1344_RS00040,-,OMA05327,OMA03832,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS00682,kdpC,SL1344_0686,SL1344_RS03560,sey:SL1344_0686,OMA03453,OMA03859,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS00682,kdpC,SL1344_0686,SL1344_RS03560,sey:SL1344_0686,OMA04394,OMA03859,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02830,SL1344_2846,SL1344_2846,SL1344_RS14840,-,SALTS02179,mepS,SL1344_2191,SL1344_RS11370,-,OMA03001,OMA03865,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02839,hilD,SL1344_2855,SL1344_RS14885,-,SALTS04226,SL1344_4259,SL1344_4259,SL1344_RS22190,-,OMA02238,OMA03868,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS00147,ampD,SL1344_0146,SL1344_RS00745,sey:SL1344_0146,OMA03616,OMA03873,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00147,ampD,SL1344_0146,SL1344_RS00745,sey:SL1344_0146,OMA05327,OMA03873,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS00171,hpt,SL1344_0171,SL1344_RS00865,sey:SL1344_0171,OMA03616,OMA03890,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00171,hpt,SL1344_0171,SL1344_RS00865,sey:SL1344_0171,OMA05327,OMA03890,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03978,cpxR,SL1344_4008,SL1344_RS20865,-,SALTS03418,ppiA,SL1344_3439,SL1344_RS17920,-,OMA03384,OMA03896,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS03418,ppiA,SL1344_3439,SL1344_RS17920,-,OMA03616,OMA03896,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS03418,ppiA,SL1344_3439,SL1344_RS17920,-,OMA04394,OMA03896,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS02401,SL1344_2412,SL1344_2412,SL1344_RS12575,-,OMA03453,OMA03909,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS00851,SL1344_0858,SL1344_0858,SL1344_RS04460,-,OMA04394,OMA03920,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00119,cra,SL1344_0118,SL1344_RS00600,-,SALTS03033,SL1344_3048,SL1344_3048,SL1344_RS15895,-,OMA02001,OMA03924,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02823,flhA,SL1344_2839,SL1344_RS14805,-,SALTS02812,hycF,SL1344_2828,SL1344_RS14750,sey:SL1344_2828,OMA00257,OMA03948,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04267,nsrR,SL1344_4300,SL1344_RS22420,-,SALTS02812,hycF,SL1344_2828,SL1344_RS14750,sey:SL1344_2828,OMA04283,OMA03948,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS01172,pagC,SL1344_1184,SL1344_RS06165,-,OMA03453,OMA03952,Exp(HT);Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS01172,pagC,SL1344_1184,SL1344_RS06165,-,OMA04566,OMA03952,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00009,satP,SL1344_0009,SL1344_RS00045,-,OMA05327,OMA03953,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02831,sirC,SL1344_2847,SL1344_RS14845,-,SALTS04305,SL1344_4338,SL1344_4338,SL1344_RS22610,-,OMA02430,OMA03957,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04218,SL1344_4251,SL1344_4251,SL1344_RS22150,-,SALTS04305,SL1344_4338,SL1344_4338,SL1344_RS22610,-,OMA02510,OMA03957,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS01138,SL1344_1147,SL1344_1147,SL1344_RS05970,-,OMA04566,OMA03958,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS01862,pgsA,SL1344_1875,SL1344_RS09730,sey:SL1344_1875,OMA04394,OMA03968,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00489,cueR,SL1344_0492,SL1344_RS02540,-,SALTS00240,SL1344_0240,SL1344_0240,SL1344_RS01210,-,OMA04660,OMA03983,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS01192,SL1344_1204,SL1344_1204,SL1344_RS06300,sey:SL1344_1204,OMA03507,OMA03990,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00025,SL1344_0025,SL1344_0025,SL1344_RS00125,-,OMA05327,OMA04002,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS00220,frr,SL1344_0220,SL1344_RS01110,-,OMA05381,OMA04012,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00016,SL1344_0016,SL1344_0016,SL1344_RS00080,-,OMA05327,OMA04020,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS00016,SL1344_0016,SL1344_0016,SL1344_RS00080,-,OMA05381,OMA04020,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00489,cueR,SL1344_0492,SL1344_RS02540,-,SALTS03592,cueP,SL1344_3616,SL1344_RS18815,-,OMA04660,OMA04039,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04169,soxS,SL1344_4201,SL1344_RS21890,-,SALTS01654,SL1344_1666,SL1344_1666,SL1344_RS08670,-,OMA05145,OMA04042,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04267,nsrR,SL1344_4300,SL1344_RS22420,-,SALTS01258,infC,SL1344_1268,SL1344_RS06630,-,OMA04283,OMA04049,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS02782,mprA,SL1344_2798,SL1344_RS14570,-,OMA04467,OMA04050,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00189,thpR,SL1344_0189,SL1344_RS00955,-,OMA05327,OMA04060,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00566,SL1344_0569,SL1344_0569,SL1344_RS02935,-,SALTS01066,SL1344_1075,SL1344_1075,SL1344_RS05605,-,OMA05046,OMA04081,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS00021,SL1344_0021,SL1344_0021,SL1344_RS00105,-,OMA04566,OMA04086,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00021,SL1344_0021,SL1344_0021,SL1344_RS00105,-,OMA05327,OMA04086,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS02334,SL1344_2345,SL1344_2345,SL1344_RS12190,-,OMA04467,OMA04099,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS00803,ompX,SL1344_0808,SL1344_RS04215,-,OMA03453,OMA04128,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS00803,ompX,SL1344_0808,SL1344_RS04215,-,OMA03507,OMA04128,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS00803,ompX,SL1344_0808,SL1344_RS04215,-,OMA05381,OMA04128,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS01432,SL1344_1444,SL1344_1444,SL1344_RS07525,-,OMA04467,OMA04135,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS03246,secG,SL1344_3264,SL1344_RS17005,-,OMA04394,OMA04140,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS00525,ppiB,SL1344_0529,SL1344_RS02720,-,OMA04566,OMA04143,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS02221,eco,SL1344_2232,SL1344_RS11620,-,OMA05381,OMA04176,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03978,cpxR,SL1344_4008,SL1344_RS20865,-,SALTS03979,cpxP,SL1344_4009,SL1344_RS20870,-,OMA03384,OMA04179,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00889,lrp,SL1344_0897,SL1344_RS04660,-,SALTS00118,ilvN,SL1344_0117,SL1344_RS00595,-,OMA04295,OMA04190,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00118,ilvN,SL1344_0117,SL1344_RS00595,-,OMA05327,OMA04190,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS01046,SL1344_1055,SL1344_1055,SL1344_RS05485,-,OMA04467,OMA04209,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00489,cueR,SL1344_0492,SL1344_RS02540,-,SALTS01046,SL1344_1055,SL1344_1055,SL1344_RS05485,-,OMA04660,OMA04209,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03978,cpxR,SL1344_4008,SL1344_RS20865,-,SALTS01851,SL1344_1865,SL1344_1865,SL1344_RS09665,-,OMA03384,OMA04212,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS00523,purE,SL1344_0527,SL1344_RS02710,sey:SL1344_0527,OMA04566,OMA04223,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00048,lspA,SL1344_0048,SL1344_RS00240,sey:SL1344_0048,OMA05327,OMA04230,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00801,dps,SL1344_0806,SL1344_RS04205,-,OMA05327,OMA04239,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01579,fnr,SL1344_1591,SL1344_RS08285,-,SALTS01600,tpx,SL1344_1612,SL1344_RS08395,-,OMA02723,OMA04244,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04495,arcA,SL1344_4525,SL1344_RS23585,-,SALTS01600,tpx,SL1344_1612,SL1344_RS08395,-,OMA03240,OMA04244,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS01600,tpx,SL1344_1612,SL1344_RS08395,-,OMA04394,OMA04244,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01406,SL1344_1418,SL1344_1418,SL1344_RS07395,-,SALTS02385,crr,SL1344_2396,SL1344_RS12495,sey:SL1344_2396,OMA01374,OMA04246,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00660,nagC,SL1344_0664,SL1344_RS03445,-,SALTS02385,crr,SL1344_2396,SL1344_RS12495,sey:SL1344_2396,OMA01376,OMA04246,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00119,cra,SL1344_0118,SL1344_RS00600,-,SALTS02385,crr,SL1344_2396,SL1344_RS12495,sey:SL1344_2396,OMA02001,OMA04246,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS02385,crr,SL1344_2396,SL1344_RS12495,sey:SL1344_2396,OMA03616,OMA04246,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02096,baeR,SL1344_2108,SL1344_RS10955,-,SALTS01232,spy,SL1344_1243,SL1344_RS06500,-,OMA03229,OMA04263,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03978,cpxR,SL1344_4008,SL1344_RS20865,-,SALTS01232,spy,SL1344_1243,SL1344_RS06500,-,OMA03384,OMA04263,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS01232,spy,SL1344_1243,SL1344_RS06500,-,OMA05381,OMA04263,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02831,sirC,SL1344_2847,SL1344_RS14845,-,SALTS02841,iagB,SL1344_2857,SL1344_RS14895,-,OMA02430,OMA04265,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04218,SL1344_4251,SL1344_4251,SL1344_RS22150,-,SALTS02841,iagB,SL1344_2857,SL1344_RS14895,-,OMA02510,OMA04265,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02830,SL1344_2846,SL1344_2846,SL1344_RS14840,-,SALTS02841,iagB,SL1344_2857,SL1344_RS14895,-,OMA03001,OMA04265,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04495,arcA,SL1344_4525,SL1344_RS23585,-,SALTS03104,hybE,SL1344_3119,SL1344_RS16265,-,OMA03240,OMA04270,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01683,narL,SL1344_1695,SL1344_RS08820,-,SALTS03104,hybE,SL1344_3119,SL1344_RS16265,-,OMA03598,OMA04270,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS03903,rfaH,SL1344_3931,SL1344_RS20445,-,OMA04394,OMA04275,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03978,cpxR,SL1344_4008,SL1344_RS20865,-,SALTS01841,cheW,SL1344_1855,SL1344_RS09605,-,OMA03384,OMA04282,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01601,tyrR,SL1344_1613,SL1344_RS08400,-,SALTS00088,folA,SL1344_0088,SL1344_RS00445,sey:SL1344_0088,OMA00686,OMA04285,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00088,folA,SL1344_0088,SL1344_RS00445,sey:SL1344_0088,OMA05327,OMA04285,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04267,nsrR,SL1344_4300,SL1344_RS22420,-,SALTS00889,lrp,SL1344_0897,SL1344_RS04660,-,OMA04283,OMA04295,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00889,lrp,SL1344_0897,SL1344_RS04660,-,SALTS00889,lrp,SL1344_0897,SL1344_RS04660,-,OMA04295,OMA04295,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01579,fnr,SL1344_1591,SL1344_RS08285,-,SALTS02215,napB,SL1344_2226,SL1344_RS11590,sey:SL1344_2226,OMA02723,OMA04309,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00751,modE,SL1344_0756,SL1344_RS03945,-,SALTS02215,napB,SL1344_2226,SL1344_RS11590,sey:SL1344_2226,OMA02954,OMA04309,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01683,narL,SL1344_1695,SL1344_RS08820,-,SALTS02215,napB,SL1344_2226,SL1344_RS11590,sey:SL1344_2226,OMA03598,OMA04309,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02228,rcsB,SL1344_2239,SL1344_RS11655,-,SALTS00638,SL1344_0641,SL1344_0641,SL1344_RS03300,-,OMA03395,OMA04315,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02493,iscR,SL1344_2506,SL1344_RS13040,-,SALTS02493,iscR,SL1344_2506,SL1344_RS13040,-,OMA04316,OMA04316,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00566,SL1344_0569,SL1344_0569,SL1344_RS02935,-,SALTS02493,iscR,SL1344_2506,SL1344_RS13040,-,OMA05046,OMA04316,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS03882,SL1344_3910,SL1344_3910,SL1344_RS20340,-,OMA03507,OMA04319,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02839,hilD,SL1344_2855,SL1344_RS14885,-,SALTS03275,ptsN,SL1344_3294,SL1344_RS17160,-,OMA02238,OMA04320,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS04059,rplJ,SL1344_4090,SL1344_RS21310,-,OMA05381,OMA04322,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04495,arcA,SL1344_4525,SL1344_RS23585,-,SALTS03105,SL1344_3120,SL1344_3120,SL1344_RS16270,-,OMA03240,OMA04340,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01683,narL,SL1344_1695,SL1344_RS08820,-,SALTS03105,SL1344_3120,SL1344_3120,SL1344_RS16270,-,OMA03598,OMA04340,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS00184,folK,SL1344_0184,SL1344_RS00930,sey:SL1344_0184,OMA04467,OMA04342,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00184,folK,SL1344_0184,SL1344_RS00930,sey:SL1344_0184,OMA05327,OMA04342,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00187,dksA,SL1344_0187,SL1344_RS00945,-,OMA05327,OMA04356,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02823,flhA,SL1344_2839,SL1344_RS14805,-,SALTS02809,hycI,SL1344_2825,SL1344_RS14735,-,OMA00257,OMA04364,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04267,nsrR,SL1344_4300,SL1344_RS22420,-,SALTS02809,hycI,SL1344_2825,SL1344_RS14735,-,OMA04283,OMA04364,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS03643,secB,SL1344_3667,SL1344_RS19070,-,OMA05381,OMA04379,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00566,SL1344_0569,SL1344_0569,SL1344_RS02935,-,SALTS02893,ispF,SL1344_2908,SL1344_RS15155,sey:SL1344_2908,OMA05046,OMA04385,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03293,nanR,SL1344_3312,SL1344_RS17255,-,SALTS03288,SL1344_3307,SL1344_3307,SL1344_RS17230,-,OMA02878,OMA04389,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS03288,SL1344_3307,SL1344_3307,SL1344_RS17230,-,OMA03616,OMA04389,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS03288,SL1344_3307,SL1344_3307,SL1344_RS17230,-,OMA05327,OMA04389,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,OMA04394,OMA04394,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02823,flhA,SL1344_2839,SL1344_RS14805,-,SALTS02817,hycA,SL1344_2833,SL1344_RS14775,-,OMA00257,OMA04403,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04267,nsrR,SL1344_4300,SL1344_RS22420,-,SALTS02817,hycA,SL1344_2833,SL1344_RS14775,-,OMA04283,OMA04403,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00161,SL1344_0161,SL1344_0161,SL1344_RS00815,-,OMA05327,OMA04419,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02839,hilD,SL1344_2855,SL1344_RS14885,-,SALTS00312,gpt,SL1344_0313,SL1344_RS01625,sey:SL1344_0313,OMA02238,OMA04437,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02228,rcsB,SL1344_2239,SL1344_RS11655,-,SALTS00312,gpt,SL1344_0313,SL1344_RS01625,sey:SL1344_0313,OMA03395,OMA04437,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS00312,gpt,SL1344_0313,SL1344_RS01625,sey:SL1344_0313,OMA04467,OMA04437,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00539,fimY,SL1344_0543,SL1344_RS02790,-,SALTS03243,rimP,SL1344_3261,SL1344_RS16980,-,OMA03197,OMA04440,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04281,ulaR,SL1344_4314,SL1344_RS22490,-,SALTS04285,ulaC,SL1344_4318,SL1344_RS22510,sey:SL1344_4318,OMA03046,OMA04442,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS04285,ulaC,SL1344_4318,SL1344_RS22510,sey:SL1344_4318,OMA03616,OMA04442,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS04285,ulaC,SL1344_4318,SL1344_RS22510,sey:SL1344_4318,OMA04467,OMA04442,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS04285,ulaC,SL1344_4318,SL1344_RS22510,sey:SL1344_4318,OMA05381,OMA04442,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00120,mraZ,SL1344_0119,SL1344_RS00605,-,OMA05327,OMA04443,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS00120,mraZ,SL1344_0119,SL1344_RS00605,-,OMA05381,OMA04443,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03313,argR,SL1344_3332,SL1344_RS17355,-,SALTS03313,argR,SL1344_3332,SL1344_RS17355,-,OMA04449,OMA04449,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01263,ihfA,SL1344_1273,SL1344_RS06655,-,SALTS03313,argR,SL1344_3332,SL1344_RS17355,-,OMA05341,OMA04449,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS04413,SL1344_4444,SL1344_4444,SL1344_RS23155,-,OMA04394,OMA04453,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
