# file_a	file_b
# a	b	evalue_ab	bitscore_ab	evalue_ba	bitscore_ba
# FN424405.1.fasta	SL1344_combined.fasta
# 0	1524	0	1524
STMMW_39221	SL1344_3905	0.0	3995	0.0	3995
STMMW_39231	SL1344_3906	0.0	1746	0.0	1746
STMMW_39241	SL1344_3907	0.0	699	0.0	699
STMMW_39251	SL1344_3908	0.0	848	0.0	848
STMMW_39261	SL1344_3909	0.0	1635	0.0	1635
STMMW_39271	SL1344_3910	0.0	898	0.0	898
STMMW_39281	SL1344_3911	0.0	1380	0.0	1380
STMMW_39291	SL1344_3912	0.0	3413	0.0	3413
STMMW_39301	SL1344_3913	0.0	1147	0.0	1147
STMMW_39311	SL1344_3914	0.0	1147	0.0	1147
STMMW_39321	SL1344_3915	0.0	1873	0.0	1873
STMMW_39331	SL1344_3916	0.0	1480	0.0	1480
STMMW_39341	SL1344_3917	0.0	1663	0.0	1663
STMMW_39351	SL1344_3918	0.0	1762	0.0	1762
STMMW_39361	SL1344_3919	0.0	4183	0.0	4183
STMMW_39371	SL1344_3920	0.0	2483	0.0	2483
STMMW_39381	SL1344_3921	0.0	1502	0.0	1502
STMMW_39391	SL1344_3922	0.0	1408	0.0	1408
STMMW_39401	SL1344_3923	0.0	2643	0.0	2643
STMMW_39411	SL1344_3924	0.0	1397	0.0	1397
STMMW_39421	SL1344_3925	0.0	1120	0.0	1120
STMMW_39431	SL1344_3926	0.0	3031	0.0	3031
STMMW_39441	SL1344_3927	8.33e-134	472	7.92e-134	472
STMMW_39451	SL1344_3928	0.0	1014	0.0	1014
STMMW_39461	SL1344_3929	0.0	1441	0.0	1441
STMMW_39471	SL1344_3930	0.0	1447	0.0	1447
STMMW_39481	SL1344_3931	0.0	904	0.0	904
STMMW_39491	SL1344_3932	0.0	2726	0.0	2726
STMMW_39501	SL1344_3933	0.0	1297	0.0	1297
STMMW_39511	SL1344_3934	0.0	3369	0.0	3369
STMMW_39521	SL1344_3935	0.0	2150	0.0	2150
STMMW_39531	SL1344_3936	0.0	4039	0.0	4039
STMMW_39541	SL1344_3937	0.0	2460	0.0	2460
STMMW_39551	SL1344_3938	0.0	1131	0.0	1131
STMMW_39561	SL1344_3939	0.0	2682	0.0	2682
STMMW_39571	SL1344_3940	0.0	1009	0.0	1009
STMMW_39581	SL1344_3941	0.0	953	0.0	953
STMMW_39591	SL1344_3942	0.0	1081	0.0	1081
STMMW_39601	SL1344_3943	4.07e-142	499	3.87e-142	499
STMMW_39611	SL1344_3944	0.0	1823	0.0	1823
STMMW_39621	SL1344_3945	0.0	1153	0.0	1153
STMMW_39631	SL1344_3946	0.0	1679	0.0	1679
STMMW_39641	SL1344_3947	0.0	5147	0.0	5147
STMMW_39651	SL1344_3948	0.0	1109	0.0	1109
STMMW_39661	ncRNA0008	7.63e-99	355	7.93e-99	355
STMMW_39671	SL1344_3950	0.0	876	0.0	876
STMMW_39681	SL1344_3951	0.0	2538	0.0	2538
STMMW_39691	SL1344_3952	0.0	2593	0.0	2593
STMMW_39701	SL1344_3953	0.0	1940	0.0	1940
STMMW_39711	SL1344_3954	0.0	2604	0.0	2604
STMMW_39731	SL1344_3955	0.0	3369	0.0	3369
STMMW_39741	SL1344_3956	0.0	1358	0.0	1358
STMMW_39751	SL1344_3957	0.0	1624	0.0	1624
STMMW_39761	SL1344_3958	0.0	2294	0.0	2294
STMMW_39771	SL1344_3959	0.0	1596	0.0	1596
STMMW_39781	SL1344_3960	0.0	1895	0.0	1895
STMMW_39791	SL1344_3961	0.0	1563	0.0	1563
STMMW_39801	SL1344_3962	0.0	1280	0.0	1280
STMMW_39811	SL1344_3963	0.0	2627	0.0	2627
STMMW_39821	SL1344_3964	0.0	2549	0.0	2549
STMMW_39831	SL1344_3965	0.0	3762	0.0	3762
STMMW_39841	SL1344_3966	0.0	1574	0.0	1574
STMMW_39851	SL1344_3967	0.0	2294	0.0	2294
STMMW_39861	SL1344_3968	0.0	1624	0.0	1624
STMMW_39871	SL1344_3969	0.0	1657	0.0	1657
STMMW_39881	SL1344_3970	0.0	1657	0.0	1657
STMMW_39891	SL1344_3971	0.0	1485	0.0	1485
STMMW_39901	SL1344_3972	0.0	1109	0.0	1109
STMMW_39911	SL1344_3973	0.0	1613	0.0	1613
STMMW_39921	SL1344_3974	0.0	809	0.0	809
STMMW_39931	SL1344_3975	0.0	1829	0.0	1829
STMMW_39941	SL1344_3976	0.0	793	0.0	793
STMMW_39951	SL1344_3977	2.13e-165	577	2.03e-165	577
STMMW_39961	SL1344_3978	0.0	1718	0.0	1718
STMMW_39971	SL1344_3980	8.33e-134	472	9.14e-134	472
STMMW_39981	SL1344_3981	0.0	1718	0.0	1718
STMMW_39991	SL1344_3982	0.0	1175	0.0	1175
STMMW_40001	SL1344_3983	0.0	1668	0.0	1668
STMMW_40011	SL1344_3984	0.0	5609	0.0	5609
STMMW_40021	SL1344_3986	0.0	1546	0.0	1546
STMMW_40031	SL1344_3987	0.0	1807	0.0	1807
STMMW_40041	SL1344_3988	0.0	1956	0.0	1956
STMMW_40051	SL1344_3989	4.74e-172	599	4.51e-172	599
STMMW_40061	SL1344_3990	0.0	1219	0.0	1219
STMMW_40071	SL1344_3991	0.0	1048	0.0	1048
STMMW_40081	SL1344_3992	4.63e-167	582	4.41e-167	582
STMMW_40091	SL1344_3993	0.0	2122	0.0	2122
STMMW_40101	SL1344_3994	0.0	1530	0.0	1530
STMMW_40111	SL1344_3995	0.0	2327	0.0	2327
STMMW_40121	SL1344_3996	0.0	2715	0.0	2715
STMMW_40131	SL1344_3997	0.0	1546	0.0	1546
STMMW_40141	SL1344_3998	0.0	1563	0.0	1563
STMMW_40151	SL1344_3999	0.0	1912	0.0	1912
STMMW_40161	SL1344_4000	0.0	1264	0.0	1264
STMMW_40171	SL1344_4001	0.0	2416	0.0	2416
STMMW_40181	SL1344_4002	0.0	953	0.0	953
STMMW_40191	SL1344_4003	0.0	1818	0.0	1818
STMMW_40201	SL1344_4004	0.0	1147	0.0	1147
STMMW_40211	SL1344_4005	0.0	1275	0.0	1275
STMMW_40221	SL1344_4006	0.0	732	0.0	732
STMMW_40231	SL1344_4007	0.0	2538	0.0	2538
STMMW_40241	SL1344_4008	0.0	1291	0.0	1291
STMMW_40251	SL1344_4009	0.0	926	0.0	926
STMMW_40261	SL1344_4010	0.0	1663	0.0	1663
STMMW_40271	SL1344_4011	0.0	1779	0.0	1779
STMMW_40281	SL1344_4012	0.0	1829	0.0	1829
STMMW_40291	SL1344_4013	0.0	1397	0.0	1397
STMMW_40301	SL1344_4014	0.0	2466	0.0	2466
STMMW_40311	SL1344_4015	0.0	1773	0.0	1773
STMMW_40321	SL1344_4016	0.0	1917	0.0	1917
STMMW_40331	SL1344_4017	0.0	1336	0.0	1336
STMMW_40341	SL1344_4018	5.55e-84	305	5.27e-84	305
STMMW_40351	SL1344_4019	1.07e-65	244	9.01e-66	244
STMMW_40361	SL1344_4020	1.87e-140	494	1.78e-140	494
STMMW_40371	SL1344_4021	0.0	2937	0.0	2937
STMMW_40381	SL1344_4022	0.0	1768	0.0	1768
STMMW_40391	SL1344_4023	0.0	2837	0.0	2837
STMMW_40401	SL1344_4024	0.0	1929	0.0	1929
STMMW_40411	SL1344_4025	0.0	1851	0.0	1851
STMMW_40421	SL1344_4026	0.0	1890	0.0	1890
STMMW_40431	SL1344_4027	0.0	1618	0.0	1618
STMMW_40441	SL1344_4028	2.30e-155	544	1.93e-155	544
STMMW_40451	SL1344_4029	0.0	1413	0.0	1413
STMMW_40461	SL1344_4030	0.0	1419	0.0	1419
STMMW_40471	SL1344_4031	0.0	1103	0.0	1103
STMMW_40481	SL1344_4032	0.0	793	0.0	793
STMMW_40491	SL1344_4033	0.0	1375	0.0	1375
STMMW_40501	SL1344_4034	0.0	1868	0.0	1868
STMMW_40511	SL1344_4035	0.0	2782	0.0	2782
STMMW_40521	SL1344_4036	0.0	1563	0.0	1563
STMMW_40531	SL1344_4037	1.70e-125	444	1.62e-125	444
STMMW_40541	SL1344_4038	0.0	898	0.0	898
STMMW_40551	SL1344_4039	0.0	1718	0.0	1718
STMMW_40561	SL1344_4040	0.0	2460	0.0	2460
STMMW_40571	SL1344_4041	0.0	981	0.0	981
STMMW_40581	SL1344_4042	0.0	1801	0.0	1801
STMMW_40591	SL1344_4043	0.0	1895	0.0	1895
STMMW_40601	SL1344_4044	0.0	4056	0.0	4056
STMMW_40611	SL1344_4045	1.52e-110	394	1.45e-110	394
STMMW_40621	SL1344_4046	0.0	1225	0.0	1225
STMMW_40631	SL1344_4047	0.0	3308	0.0	3308
STMMW_40641	SL1344_4048	1.01e-168	588	9.57e-169	588
STMMW_40651	SL1344_4049	0.0	2145	0.0	2145
STMMW_40661	SL1344_4050	0.0	4494	0.0	4494
STMMW_40671	SL1344_4051	0.0	1327	0.0	1327
STMMW_40681	SL1344_4052	0.0	1845	0.0	1845
STMMW_40691	SL1344_4053	0.0	2078	0.0	2078
STMMW_40701	SL1344_4054	0.0	2876	0.0	2876
STMMW_40711	SL1344_4055	0.0	1646	0.0	1646
STMMW_40721	SL1344_4056	0.0	4028	0.0	4028
STMMW_40731	SL1344_4057	0.0	1153	0.0	1153
STMMW_40741	SL1344_4058	0.0	2039	0.0	2039
STMMW_40751	SL1344_4059	0.0	1225	0.0	1225
STMMW_40761	SL1344_4060	0.0	4621	0.0	4621
STMMW_40771	SL1344_4061	0.0	1995	0.0	1995
STMMW_40781	SL1344_4062	2.18e-170	593	2.08e-170	593
STMMW_40791	SL1344_4063	0.0	4239	0.0	4239
STMMW_40801	SL1344_4064	0.0	1624	0.0	1624
STMMW_40811	SL1344_4065	0.0	654	0.0	654
STMMW_40821	SL1344_4066	0.0	1574	0.0	1574
STMMW_40831	SL1344_4068	0.0	3197	0.0	3197
STMMW_40841	SL1344_4069	0.0	4898	0.0	4898
STMMW_40851	SL1344_4070	0.0	2128	0.0	2128
STMMW_40861	SL1344_4071	0.0	1857	0.0	1857
STMMW_40871	SL1344_4072	0.0	1435	0.0	1435
STMMW_40881	SL1344_4073	0.0	2543	0.0	2543
STMMW_40891	SL1344_4074	0.0	1696	0.0	1696
STMMW_40901	SL1344_4075	0.0	2588	0.0	2588
STMMW_40911	SL1344_4076	0.0	1175	0.0	1175
STMMW_40921	SL1344_4077	0.0	665	0.0	665
STMMW_40931	SL1344_4078	0.0	2034	0.0	2034
STMMW_40941	SL1344_4079	0.0	3408	0.0	3408
STMMW_40951	SL1344_4080	0.0	1391	0.0	1391
STMMW_40961	SL1344_4081	0.0	1901	0.0	1901
STMMW_40971	SL1344_4082	0.0	1779	0.0	1779
STMMW_40981	SL1344_4083	0.0	1757	0.0	1757
STMMW_40991	SL1344_3412	0.0	2121	0.0	2121
STMMW_40991	SL1344_4085	0.0	2189	0.0	2189
STMMW_41001	SL1344_4086	0.0	710	0.0	710
STMMW_41011	SL1344_4087	0.0	1009	0.0	1009
STMMW_41021	SL1344_4088	0.0	793	0.0	793
STMMW_41031	SL1344_4089	0.0	1303	0.0	1303
STMMW_41041	SL1344_4090	0.0	920	0.0	920
STMMW_41051	SL1344_4091	0.0	676	0.0	676
STMMW_41061	SL1344_4092	0.0	7435	0.0	7435
STMMW_41071	SL1344_4093	0.0	7801	0.0	7801
STMMW_41081	SL1344_4094	4.74e-172	599	4.51e-172	599
STMMW_41091	SL1344_4095	0.0	638	0.0	638
STMMW_41101	SL1344_4096	0.0	1862	0.0	1862
STMMW_41111	SL1344_4097	2.92e-97	350	2.80e-97	350
STMMW_41121	SL1344_4098	0.0	2089	0.0	2089
STMMW_41131	SL1344_4099	0.0	1424	0.0	1424
STMMW_41141	SL1344_4100	6.69e-104	372	6.36e-104	372
STMMW_41151	SL1344_4101	0.0	1402	0.0	1402
STMMW_41161	SL1344_4102	0.0	1175	0.0	1175
STMMW_41171	SL1344_4103	0.0	3502	0.0	3502
STMMW_41181	SL1344_4104	0.0	904	0.0	904
STMMW_41191	SL1344_4105	0.0	1430	0.0	1430
STMMW_41201	SL1344_4106	0.0	1962	0.0	1962
STMMW_41211	SL1344_4107	0.0	1242	0.0	1242
STMMW_41221	SL1344_4108	0.0	1086	0.0	1086
STMMW_41231	SL1344_4109	8.85e-144	505	8.41e-144	505
STMMW_41241	SL1344_4110	0.0	1280	0.0	1280
STMMW_41251	SL1344_4111	0.0	843	0.0	843
STMMW_41261	SL1344_4112	0.0	2582	0.0	2582
STMMW_41271	SL1344_4113	0.0	2449	0.0	2449
STMMW_41281	SL1344_4114	0.0	2377	0.0	2377
STMMW_41291	SL1344_4115	0.0	2937	0.0	2937
STMMW_41301	SL1344_4116	0.0	809	0.0	809
STMMW_41311	SL1344_4117	0.0	1718	0.0	1718
STMMW_41321	SL1344_4118	0.0	2959	0.0	2959
STMMW_41331	SL1344_4119	0.0	2410	0.0	2410
STMMW_41341	SL1344_4120	0.0	3236	0.0	3236
STMMW_41351	SL1344_4121	0.0	804	0.0	804
STMMW_41361	SL1344_4122	0.0	1524	0.0	1524
STMMW_41371	SL1344_4123	0.0	6804	0.0	6804
STMMW_41381	SL1344_4124	0.0	2876	0.0	2876
STMMW_41391	SL1344_4125	0.0	1269	0.0	1269
STMMW_41401	SL1344_4126	3.30e-49	189	3.13e-49	189
STMMW_41411	SL1344_4127	0.0	998	0.0	998
STMMW_41421	SL1344_4128	0.0	1607	0.0	1607
STMMW_41431	SL1344_4129	9.79e-144	505	8.41e-144	505
STMMW_41441	SL1344_4130	0.0	1740	0.0	1740
STMMW_41451	SL1344_4131	0.0	1341	0.0	1341
STMMW_41461	SL1344_4132	9.34e-154	538	8.89e-154	538
STMMW_41471	SL1344_4133	0.0	843	0.0	843
STMMW_41481	SL1344_4134	0.0	1120	0.0	1120
STMMW_41491	SL1344_4135	0.0	3225	0.0	3225
STMMW_41501	SL1344_4136	0.0	1170	0.0	1170
STMMW_41511	SL1344_4137	0.0	2061	0.0	2061
STMMW_41521	SL1344_4138	0.0	665	0.0	665
STMMW_41531	SL1344_4139	0.0	2854	0.0	2854
STMMW_41541	SL1344_4140	0.0	1718	0.0	1718
STMMW_41551	SL1344_4141	1.15e-173	604	9.79e-174	604
STMMW_41571	SL1344_4142	0.0	1336	0.0	1336
STMMW_41581	SL1344_4143	0.0	1929	0.0	1929
STMMW_41591	SL1344_4145	0.0	1762	0.0	1762
STMMW_41601	SL1344_4146	0.0	4349	0.0	4349
STMMW_41611	SL1344_4147	1.01e-168	588	9.57e-169	588
STMMW_41621	SL1344_4148	0.0	970	0.0	970
STMMW_41631	SL1344_4149	0.0	2638	0.0	2638
STMMW_41641	SL1344_4151	0.0	843	0.0	843
STMMW_41651	SL1344_4152	4.63e-167	582	4.41e-167	582
STMMW_41661	SL1344_4153	0.0	1120	0.0	1120
STMMW_41671	SL1344_4154	4.30e-152	532	4.09e-152	532
STMMW_41681	SL1344_4155	0.0	643	0.0	643
STMMW_41691	SL1344_4156	0.0	2494	0.0	2494
STMMW_41701	SL1344_4157	0.0	3048	0.0	3048
STMMW_41711	SL1344_4158	3.75e-127	449	3.52e-127	449
STMMW_41721	SL1344_4159	0.0	1236	0.0	1236
STMMW_41731	SL1344_4160	0.0	1363	0.0	1363
STMMW_41741	SL1344_4161	0.0	3873	0.0	3873
STMMW_41751	SL1344_4162	0.0	760	0.0	760
STMMW_41761	SL1344_4163	0.0	1646	0.0	1646
STMMW_41771	SL1344_4164	0.0	2854	0.0	2854
STMMW_41781	SL1344_4166	0.0	2217	0.0	2217
STMMW_41791	SL1344_4167	0.0	2050	0.0	2050
STMMW_41811	SL1344_4168	0.0	2510	0.0	2510
STMMW_41821	SL1344_4169	0.0	1696	0.0	1696
STMMW_41831	SL1344_4170	0.0	920	0.0	920
STMMW_41841	SL1344_4171	0.0	1613	0.0	1613
STMMW_41851	SL1344_4172	0.0	4471	0.0	4471
STMMW_41861	SL1344_4173	0.0	682	0.0	682
STMMW_41871	SL1344_4174	0.0	1125	0.0	1125
STMMW_41881	SL1344_4175	0.0	2449	0.0	2449
STMMW_41901	SL1344_4176	1.52e-110	394	1.45e-110	394
STMMW_41911	SL1344_4177	0.0	953	0.0	953
STMMW_41921	SL1344_4178	0.0	2422	0.0	2422
STMMW_41931	SL1344_4179	0.0	1845	0.0	1845
STMMW_41941	SL1344_4180	3.84e-102	366	2.91e-102	366
STMMW_41951	SL1344_4181	0.0	1740	0.0	1740
STMMW_41961	SL1344_4182	0.0	2615	0.0	2615
STMMW_41971	SL1344_4183	0.0	1995	0.0	1995
STMMW_41981	SL1344_4184	0.0	2200	0.0	2200
STMMW_41991	SL1344_4185	0.0	1319	0.0	1319
STMMW_42001	SL1344_4186	0.0	771	0.0	771
STMMW_42011	SL1344_4187	0.0	660	0.0	660
STMMW_42021	SL1344_4188	2.28e-180	627	2.17e-180	627
STMMW_42031	SL1344_4189	0.0	837	0.0	837
STMMW_42041	SL1344_4190	0.0	5219	0.0	5219
STMMW_42051	SL1344_4191	1.79e-57	217	1.70e-57	217
STMMW_42061	SL1344_4192	0.0	981	0.0	981
STMMW_42081	SL1344_4193	0.0	1170	0.0	1170
STMMW_42091	SL1344_4194	0.0	2560	0.0	2560
STMMW_42101	SL1344_4195	0.0	2438	0.0	2438
STMMW_42111	SL1344_4196	0.0	2361	0.0	2361
STMMW_42121	SL1344_4197	0.0	30792	0.0	30792
STMMW_42131	SL1344_4198	0.0	3818	0.0	3818
STMMW_42141	SL1344_4199	9.10e-149	521	8.65e-149	521
STMMW_42151	SL1344_4200	0.0	2959	0.0	2959
STMMW_42161	SL1344_4201	4.74e-172	599	4.51e-172	599
STMMW_42171	SL1344_4202	0.0	848	0.0	848
STMMW_42181	SL1344_4203	0.0	1236	0.0	1236
STMMW_42191	SL1344_4204	0.0	2494	0.0	2494
STMMW_42201	SL1344_4205	0.0	3042	0.0	3042
STMMW_42211	SL1344_4206	0.0	1640	0.0	1640
STMMW_42221	SL1344_4207	0.0	760	0.0	760
STMMW_42231	SL1344_4208	0.0	1275	0.0	1275
STMMW_42241	SL1344_4209	0.0	3048	0.0	3048
STMMW_42251	SL1344_4210	4.63e-167	582	4.41e-167	582
STMMW_42261	SL1344_4211	0.0	3613	0.0	3613
STMMW_42271	SL1344_4212	4.93e-74	272	4.69e-74	272
STMMW_42281	SL1344_4213	0.0	2649	0.0	2649
STMMW_42291	SL1344_4214	0.0	1048	0.0	1048
STMMW_42301	SL1344_4215	0.0	1242	0.0	1242
STMMW_42311	SL1344_4216	0.0	1768	0.0	1768
STMMW_42321	SL1344_4217	0.0	4106	0.0	4106
STMMW_42331	SL1344_4218	0.0	1147	0.0	1147
STMMW_42341	SL1344_4219	0.0	2422	0.0	2422
STMMW_42351	SL1344_4220	0.0	1131	0.0	1131
STMMW_42361	SL1344_4221	0.0	3947	0.0	3947
STMMW_42371	SL1344_4223	0.0	1659	0.0	1659
STMMW_42381	SL1344_4224	0.0	804	0.0	804
STMMW_42391	SL1344_4225	0.0	821	0.0	821
STMMW_42401	SL1344_4226	1.05e-178	621	1.00e-178	621
STMMW_42411	SL1344_4227	0.0	2776	0.0	2776
STMMW_42421	SL1344_4228	0.0	1978	0.0	1978
STMMW_42431	SL1344_4229	0.0	1236	0.0	1236
STMMW_42441	SL1344_4230	0.0	3031	0.0	3031
STMMW_42451	SL1344_4231	0.0	2471	0.0	2471
STMMW_42461	SL1344_4232	0.0	1408	0.0	1408
STMMW_42471	SL1344_4233	0.0	4194	0.0	4194
STMMW_42481	SL1344_4234	0.0	1718	0.0	1718
STMMW_42491	SL1344_4235	0.0	2505	0.0	2505
STMMW_42501	SL1344_4236	0.0	2632	0.0	2632
STMMW_42511	SL1344_4237	0.0	3042	0.0	3042
STMMW_42521	SL1344_4238	0.0	2477	0.0	2477
STMMW_42531	SL1344_4239	1.87e-140	494	1.78e-140	494
STMMW_42541	SL1344_4240	0.0	1330	0.0	1330
STMMW_42551	SL1344_4241	0.0	3014	0.0	3014
STMMW_42561	SL1344_4242	0.0	4488	0.0	4488
STMMW_42571	SL1344_4243	0.0	1158	0.0	1158
STMMW_42581	SL1344_4244	0.0	1424	0.0	1424
STMMW_42591	SL1344_4245	0.0	1208	0.0	1208
STMMW_42601	SL1344_4246	0.0	2588	0.0	2588
STMMW_42611	SL1344_4247	0.0	1674	0.0	1674
STMMW_42621	SL1344_4248	4.07e-142	499	3.87e-142	499
STMMW_42631	SL1344_4249	3.32e-112	399	3.16e-112	399
STMMW_42641	SL1344_4250	4.30e-152	532	4.09e-152	532
STMMW_42651	SL1344_4251	0.0	1618	0.0	1618
STMMW_42661	SL1344_4252	1.58e-115	411	1.50e-115	411
STMMW_42671	SL1344_4253	2.03e-155	544	1.93e-155	544
STMMW_42681	SL1344_4254	0.0	909	0.0	909
STMMW_42691	SL1344_4255	0.0	1391	0.0	1391
STMMW_42701	SL1344_4258	4.85e-177	616	4.61e-177	616
STMMW_42711	SL1344_4259	0.0	1064	0.0	1064
STMMW_42721	SL1344_4260	0.0	3147	0.0	3147
STMMW_42731	SL1344_4261	0.0	643	0.0	643
STMMW_42741	SL1344_4262	0.0	2189	0.0	2189
STMMW_42751	SL1344_4263	0.0	2654	0.0	2654
STMMW_42761	SL1344_4264	0.0	953	0.0	953
STMMW_42771	SL1344_4265	0.0	2289	0.0	2289
STMMW_42781	SL1344_4266	2.03e-155	544	1.93e-155	544
STMMW_42791	SL1344_4267	0.0	3042	0.0	3042
STMMW_42801	SL1344_4268	0.0	688	0.0	688
STMMW_42811	SL1344_4269	0.0	1585	0.0	1585
STMMW_42821	SL1344_4270	0.0	1901	0.0	1901
STMMW_42831	SL1344_4271	0.0	1048	0.0	1048
STMMW_42841	SL1344_4273	4.93e-74	272	4.69e-74	272
STMMW_42851	SL1344_4274	0.0	1086	0.0	1086
STMMW_42861	SL1344_4275	1.01e-168	588	9.57e-169	588
STMMW_42871	SL1344_4276	0.0	987	0.0	987
STMMW_42881	SL1344_4277	0.0	665	0.0	665
STMMW_42891	SL1344_4278	0.0	732	0.0	732
STMMW_42901	SL1344_4279	0.0	1358	0.0	1358
STMMW_42911	SL1344_4280	0.0	3308	0.0	3308
STMMW_42921	SL1344_4281	0.0	1807	0.0	1807
STMMW_42931	SL1344_4282	0.0	2776	0.0	2776
STMMW_42941	SL1344_4283	4.63e-167	582	4.41e-167	582
STMMW_42951	SL1344_4284	0.0	6095	0.0	6095
STMMW_42961	SL1344_4285	0.0	1790	0.0	1790
STMMW_42971	SL1344_4286	0.0	1984	0.0	1984
STMMW_42981	SL1344_4287	0.0	1009	0.0	1009
STMMW_42991	SL1344_4288	0.0	1358	0.0	1358
STMMW_43001	SL1344_4289	0.0	2106	0.0	2106
STMMW_43011	SL1344_4290	0.0	2859	0.0	2859
STMMW_43021	SL1344_4291	0.0	848	0.0	848
STMMW_43031	SL1344_4292	0.0	2438	0.0	2438
STMMW_43041	SL1344_4293	0.0	3430	0.0	3430
STMMW_43051	SL1344_4294	0.0	1757	0.0	1757
STMMW_43061	SL1344_4295	9.83e-164	571	9.34e-164	571
STMMW_43071	SL1344_4296	0.0	2366	0.0	2366
STMMW_43081	SL1344_4297	0.0	2322	0.0	2322
STMMW_43091	SL1344_4298	0.0	1857	0.0	1857
STMMW_43101	SL1344_4299	0.0	2394	0.0	2394
STMMW_43111	SL1344_4300	0.0	787	0.0	787
STMMW_43121	SL1344_4301	0.0	4505	0.0	4505
STMMW_43131	SL1344_4302	0.0	1352	0.0	1352
STMMW_43141	SL1344_4303	0.0	749	0.0	749
STMMW_43151	SL1344_4304	0.0	1280	0.0	1280
STMMW_43161	SL1344_4305	0.0	1978	0.0	1978
STMMW_43171	SL1344_4306	0.0	1264	0.0	1264
STMMW_43181	SL1344_4307	0.0	737	0.0	737
STMMW_43191	SL1344_4308	0.0	1181	0.0	1181
STMMW_43201	SL1344_4309	0.0	2150	0.0	2150
STMMW_43211	SL1344_4310	0.0	2998	0.0	2998
STMMW_43221	SL1344_4311	2.18e-170	593	2.08e-170	593
STMMW_43231	SL1344_4312	2.28e-160	560	1.98e-160	560
STMMW_43241	SL1344_4313	0.0	1386	0.0	1386
STMMW_43251	SL1344_4314	0.0	1397	0.0	1397
STMMW_43261	SL1344_4315	0.0	1967	0.0	1967
STMMW_43271	SL1344_4316	0.0	2571	0.0	2571
STMMW_43281	SL1344_4317	4.52e-162	566	4.30e-162	566
STMMW_43291	SL1344_4318	0.0	859	0.0	859
STMMW_43301	SL1344_4319	0.0	1203	0.0	1203
STMMW_43311	SL1344_4320	0.0	1580	0.0	1580
STMMW_43321	SL1344_4321	0.0	1269	0.0	1269
STMMW_43331	SL1344_4322	1.92e-145	510	1.83e-145	510
STMMW_43341	SL1344_4323	3.19e-107	383	3.04e-107	383
STMMW_43351	SL1344_4324	0.0	732	0.0	732
STMMW_43361	SL1344_4325	4.63e-167	582	4.41e-167	582
STMMW_43371	SL1344_4326	7.53e-119	422	7.16e-119	422
STMMW_43381	SL1344_4327	0.0	832	0.0	832
STMMW_43391	SL1344_4328	0.0	1707	0.0	1707
STMMW_43401	SL1344_4329	0.0	1175	0.0	1175
STMMW_43411	SL1344_4330	0.0	1225	0.0	1225
STMMW_43421	SL1344_4331	0.0	2604	0.0	2604
STMMW_43431	SL1344_4332	0.0	1225	0.0	1225
STMMW_43441	SL1344_4333	0.0	1784	0.0	1784
STMMW_43451	SL1344_4334	0.0	1568	0.0	1568
STMMW_43461	SL1344_4335	0.0	715	0.0	715
STMMW_43471	SL1344_4336	0.0	3585	0.0	3585
STMMW_43481	SL1344_4337	0.0	1369	0.0	1369
STMMW_43491	SL1344_4338	0.0	1031	0.0	1031
STMMW_43501	SL1344_4339	4.32e-107	383	3.04e-107	383
STMMW_43511	SL1344_4340	0.0	2483	0.0	2483
STMMW_43521	SL1344_4341	0.0	1181	0.0	1181
STMMW_43531	SL1344_4342	0.0	3203	0.0	3203
STMMW_43541	SL1344_4343	0.0	6981	0.0	6981
STMMW_43551	SL1344_4344	0.0	638	0.0	638
STMMW_43561	SL1344_4345	0.0	2233	0.0	2233
STMMW_43571	SL1344_4346	0.0	2150	0.0	2150
STMMW_43581	SL1344_4347	0.0	981	0.0	981
STMMW_43591	SL1344_4348	0.0	1845	0.0	1845
STMMW_43601	SL1344_4349	0.0	2549	0.0	2549
STMMW_43611	SL1344_4350	0.0	1535	0.0	1535
STMMW_43621	SL1344_4351	0.0	2521	0.0	2521
STMMW_43631	SL1344_4352	0.0	2654	0.0	2654
STMMW_43641	SL1344_4353	0.0	1496	0.0	1496
STMMW_43651	SL1344_4354	0.0	2782	0.0	2782
STMMW_43661	SL1344_4354A	2.08e-160	560	1.98e-160	560
STMMW_43671	SL1344_4355	0.0	1524	0.0	1524
STMMW_43681	SL1344_4356	0.0	1674	0.0	1674
STMMW_43691	SL1344_4357	0.0	1868	0.0	1868
STMMW_43701	SL1344_4358	0.0	2477	0.0	2477
STMMW_43711	SL1344_4359	0.0	1541	0.0	1541
STMMW_43721	SL1344_4360	0.0	2156	0.0	2156
STMMW_43731	SL1344_4361	0.0	3568	0.0	3568
STMMW_43741	SL1344_4362	0.0	3585	0.0	3585
STMMW_43751	SL1344_4363	0.0	1884	0.0	1884
STMMW_43761	SL1344_4364	0.0	2266	0.0	2266
STMMW_43771	SL1344_4365	0.0	1507	0.0	1507
STMMW_43781	SL1344_4366	0.0	1635	0.0	1635
STMMW_43791	SL1344_4367	0.0	1020	0.0	1020
STMMW_43801	SL1344_4368	0.0	2499	0.0	2499
STMMW_43811	SL1344_4369	0.0	715	0.0	715
STMMW_43821	SL1344_4369A	1.71e-63	237	1.70e-63	237
STMMW_43831	SL1344_4370	2.28e-180	627	2.17e-180	627
STMMW_43841	SL1344_4371	0.0	671	0.0	671
STMMW_43851	SL1344_4372	2.08e-160	560	1.98e-160	560
