# s1480_old_locus-2.fa,SL1344_combined.fasta,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
STM14_4724,SL1344_3885,0,2089,0,2089
STM14_4725,SL1344_3886,0,2311,0,2311
STM14_4726,SL1344_3887,0,1989,0,1989
STM14_4727,SL1344_3888,0,2505,0,2505
STM14_4728,SL1344_3889,0,1369,0,1369
STM14_4734,SL1344_3890,0,2560,0,2560
STM14_4735,SL1344_3891,0,2106,0,2106
STM14_4736,SL1344_3892,0,2161,0,2161
STM14_4737,SL1344_3893,0,1369,0,1369
STM14_4739,SL1344_3894,0,1740,0,1740
STM14_4741,SL1344_3895,0,4704,0,4704
STM14_4742,SL1344_3896,0,654,0,654
STM14_4743,SL1344_3897,0,1003,0,1003
STM14_4744,SL1344_3898,0,671,0,671
STM14_4745,SL1344_3899,1.03E-168,588,9.77E-169,588
STM14_4747,SL1344_3900,0,721,0,721
STM14_4748,SL1344_3901,1.49E-105,377,1.4E-105,377
STM14_4749,SL1344_3902,0,1524,0,1524
STM14_4750,SL1344_3903,0,1308,0,1308
STM14_4751,SL1344_3904,0,1668,0,1668
STM14_4752,SL1344_3905,0,1325,0,1325
STM14_4754,SL1344_3906,0,3995,0,3995
STM14_4755,SL1344_3907,0,1751,0,1751
STM14_4756,SL1344_3908,0,704,0,704
STM14_4757,SL1344_3909,0,848,0,848
STM14_4758,SL1344_3910,0,1635,0,1635
STM14_4760,SL1344_3911,0,865,0,865
STM14_4761,SL1344_3912,0,1380,0,1380
STM14_4762,SL1344_3913,0,3380,0,3380
STM14_4763,SL1344_3914,0,1147,0,1147
STM14_4764,SL1344_3915,0,1147,0,1147
STM14_4765,SL1344_3916,0,1873,0,1873
STM14_4766,SL1344_3917,0,1480,0,1480
STM14_4767,SL1344_3918,0,1663,0,1663
STM14_4769,SL1344_3919,0,1757,0,1757
STM14_4772,SL1344_3920,0,4183,0,4183
STM14_4773,SL1344_3921,0,2483,0,2483
STM14_4774,SL1344_3922,0,1502,0,1502
STM14_4775,SL1344_3923,0,1408,0,1408
STM14_4776,SL1344_3924,0,2643,0,2643
STM14_4777,SL1344_3925,0,1397,0,1397
STM14_4778,SL1344_3926,0,1120,0,1120
STM14_4779,SL1344_3927,0,3031,0,3031
STM14_4780,SL1344_3928,8.47E-134,472,8.01E-134,472
STM14_4781,SL1344_3929,0,1014,0,1014
STM14_4782,SL1344_3930,0,1441,0,1441
STM14_4783,SL1344_3931,0,1447,0,1447
STM14_4785,SL1344_3932,0,904,0,904
STM14_4786,SL1344_3933,0,2732,0,2732
STM14_4787,SL1344_3934,0,1297,0,1297
STM14_4788,SL1344_3935,0,3369,0,3369
STM14_4789,SL1344_3936,0,2150,0,2150
STM14_4790,SL1344_3937,0,4045,0,4045
STM14_4791,SL1344_3938,0,2460,0,2460
STM14_4792,SL1344_3939,0,1136,0,1136
STM14_4793,SL1344_3940,0,2682,0,2682
STM14_4802,SL1344_3941,0,1009,0,1009
STM14_4803,SL1344_3942,0,953,0,953
STM14_4804,SL1344_3943,0,1081,0,1081
STM14_4805,SL1344_3944,4.13E-142,499,3.91E-142,499
STM14_4806,SL1344_3945,0,1823,0,1823
STM14_4807,SL1344_3946,0,1153,0,1153
STM14_4809,SL1344_3947,0,1679,0,1679
STM14_4812,SL1344_3948,0,5147,0,5147
STM14_4813,ncRNA0008,0,1109,0,1109
STM14_4814,SL1344_3950,7.78E-99,355,8.02E-99,355
STM14_4815,SL1344_3951,0,953,0,953
STM14_4817,SL1344_3952,0,2538,0,2538
STM14_4818,SL1344_3953,0,2599,0,2599
STM14_4820,SL1344_3954,0,1940,0,1940
STM14_4822,SL1344_3955,0,2604,0,2604
STM14_4823,SL1344_3956,0,3369,0,3369
STM14_4824,SL1344_3957,0,1358,0,1358
STM14_4825,SL1344_3958,0,1624,0,1624
STM14_4826,SL1344_3959,0,2294,0,2294
STM14_4827,SL1344_3960,0,1596,0,1596
STM14_4828,SL1344_3961,0,1895,0,1895
STM14_4829,SL1344_3962,0,1563,0,1563
STM14_4830,SL1344_3963,0,1280,0,1280
STM14_4831,SL1344_3964,0,2627,0,2627
STM14_4832,SL1344_3965,0,2555,0,2555
STM14_4833,SL1344_3966,0,3762,0,3762
STM14_4834,SL1344_3967,0,1574,0,1574
STM14_4835,SL1344_3968,0,2294,0,2294
STM14_4836,SL1344_3969,0,1624,0,1624
STM14_4838,SL1344_3970,0,1657,0,1657
STM14_4839,SL1344_3971,0,1657,0,1657
STM14_4840,SL1344_3972,0,1485,0,1485
STM14_4841,SL1344_3973,0,1109,0,1109
STM14_4842,SL1344_3974,0,1613,0,1613
STM14_4843,SL1344_3975,0,809,0,809
STM14_4844,SL1344_3976,0,1740,0,1740
STM14_4845,SL1344_3977,0,793,0,793
STM14_4846,SL1344_3978,2.16E-165,577,2.05E-165,577
STM14_4847,SL1344_3979,0,1718,0,1718
STM14_4848,SL1344_3980,2.16E-165,577,2.05E-165,577
STM14_4849,SL1344_3981,9.48E-154,538,8.98E-154,538
STM14_4850,SL1344_3982,0,1718,0,1718
STM14_4851,SL1344_3983,0,1175,0,1175
STM14_4852,SL1344_3984,0,1668,0,1668
STM14_4853,SL1344_3986,0,5635,0,5635
STM14_4855,SL1344_3987,0,1546,0,1546
STM14_4857,SL1344_3988,0,1807,0,1807
STM14_4859,SL1344_3989,0,1956,0,1956
STM14_4860,SL1344_3990,4.81E-172,599,4.56E-172,599
STM14_4861,SL1344_3991,0,1219,0,1219
STM14_4862,SL1344_3992,0,1014,0,1014
STM14_4863,SL1344_3993,4.7E-167,582,4.46E-167,582
STM14_4864,SL1344_3994,0,2122,0,2122
STM14_4865,SL1344_3995,0,1530,0,1530
STM14_4866,SL1344_3996,0,2327,0,2327
STM14_4869,SL1344_3997,0,2715,0,2715
STM14_4870,SL1344_3998,0,1546,0,1546
STM14_4871,SL1344_3999,0,1563,0,1563
STM14_4874,SL1344_4000,0,1912,0,1912
STM14_4875,SL1344_4001,0,1264,0,1264
STM14_4876,SL1344_4002,0,2416,0,2416
STM14_4877,SL1344_4003,0,953,0,953
STM14_4878,SL1344_4004,0,1818,0,1818
STM14_4879,SL1344_4005,0,1147,0,1147
STM14_4880,SL1344_4006,0,1275,0,1275
STM14_4881,SL1344_4007,0,732,0,732
STM14_4882,SL1344_4008,0,2538,0,2538
STM14_4883,SL1344_4009,0,1291,0,1291
STM14_4884,SL1344_4010,0,926,0,926
STM14_4885,SL1344_4011,0,1663,0,1663
STM14_4887,SL1344_4012,0,1773,0,1773
STM14_4888,SL1344_4013,0,1829,0,1829
STM14_4889,SL1344_4014,0,1397,0,1397
STM14_4890,SL1344_4015,0,2466,0,2466
STM14_4891,SL1344_4016,0,1773,0,1773
STM14_4892,SL1344_4017,0,1923,0,1923
STM14_4893,SL1344_4018,0,1336,0,1336
STM14_4894,SL1344_4019,2.01E-62,233,2.55E-62,233
STM14_4895,SL1344_4020,1.06E-65,244,9.11E-66,244
STM14_4896,SL1344_4021,2.54E-140,494,1.8E-140,494
STM14_4897,SL1344_4022,0,2937,0,2937
STM14_4899,SL1344_4023,0,1773,0,1773
STM14_4900,SL1344_4024,0,2837,0,2837
STM14_4901,SL1344_4025,0,1929,0,1929
STM14_4902,SL1344_4026,0,1851,0,1851
STM14_4903,SL1344_4027,0,1890,0,1890
STM14_4904,SL1344_4028,0,1618,0,1618
STM14_4905,SL1344_4029,9.48E-154,538,9.08E-154,538
STM14_4906,SL1344_4030,0,1413,0,1413
STM14_4907,SL1344_4031,0,1419,0,1419
STM14_4908,SL1344_4032,0,1103,0,1103
STM14_4910,SL1344_4033,0,793,0,793
STM14_4911,SL1344_4034,0,1375,0,1375
STM14_4912,SL1344_4035,0,1868,0,1868
STM14_4913,SL1344_4036,0,2787,0,2787
STM14_4915,SL1344_4037,0,1563,0,1563
STM14_4917,SL1344_4038,1.73E-125,444,1.63E-125,444
STM14_4918,SL1344_4039,0,898,0,898
STM14_4919,SL1344_4040,0,1718,0,1718
STM14_4920,SL1344_4041,0,2460,0,2460
STM14_4921,SL1344_4042,0,981,0,981
STM14_4922,SL1344_4043,0,1801,0,1801
STM14_4923,SL1344_4044,0,1890,0,1890
STM14_4924,SL1344_4045,0,4056,0,4056
STM14_4925,SL1344_4046,1.55E-110,394,1.46E-110,394
STM14_4926,SL1344_4047,0,1225,0,1225
STM14_4927,SL1344_4048,0,3308,0,3308
STM14_4928,SL1344_4049,1.02E-168,588,9.67E-169,588
STM14_4929,SL1344_4050,0,2145,0,2145
STM14_4930,SL1344_4051,0,4494,0,4494
STM14_4931,SL1344_4052,0,1327,0,1327
STM14_4932,SL1344_4053,0,1845,0,1845
STM14_4933,SL1344_4054,0,2078,0,2078
STM14_4935,SL1344_4055,0,2876,0,2876
STM14_4936,SL1344_4056,0,1646,0,1646
STM14_4937,SL1344_4057,0,4028,0,4028
STM14_4939,SL1344_4058,0,1153,0,1153
STM14_4940,SL1344_4059,0,2039,0,2039
STM14_4941,SL1344_4060,0,1225,0,1225
STM14_4944,SL1344_4061,0,4621,0,4621
STM14_4945,SL1344_4062,0,1995,0,1995
STM14_4946,SL1344_4063,2.21E-170,593,2.1E-170,593
STM14_4947,SL1344_4064,0,4239,0,4239
STM14_4948,SL1344_4065,0,1624,0,1624
STM14_4949,SL1344_4066,0,654,0,654
STM14_4952,SL1344_4068,0,1574,0,1574
STM14_4954,SL1344_4069,0,3197,0,3197
STM14_4955,SL1344_4070,0,4898,0,4898
STM14_4956,SL1344_4071,0,2128,0,2128
STM14_4957,SL1344_4072,0,1857,0,1857
STM14_4958,SL1344_4073,0,1435,0,1435
STM14_4959,SL1344_4074,0,2543,0,2543
STM14_4960,SL1344_4075,0,1696,0,1696
STM14_4962,SL1344_4076,0,2588,0,2588
STM14_4963,SL1344_4077,0,1175,0,1175
STM14_4964,SL1344_4078,0,665,0,665
STM14_4965,SL1344_4079,0,2034,0,2034
STM14_4966,SL1344_4080,0,3408,0,3408
STM14_4973,SL1344_4081,0,1574,0,1574
STM14_4974,SL1344_4082,0,1901,0,1901
STM14_4975,SL1344_4083,0,1779,0,1779
STM14_4977,SL1344_4084,0,1757,0,1757
STM14_4982,SL1344_3412,6E-89,322,5.62E-89,322
STM14_4982,SL1344_4085,0,2121,0,2121
STM14_4984,SL1344_4086,0,2189,0,2189
STM14_4985,SL1344_4087,0,710,0,710
STM14_4986,SL1344_4088,0,1009,0,1009
STM14_4987,SL1344_4089,0,793,0,793
STM14_4988,SL1344_4090,0,1303,0,1303
STM14_4989,SL1344_4091,0,920,0,920
STM14_4990,SL1344_4092,0,676,0,676
STM14_4991,SL1344_4093,0,7441,0,7441
STM14_4992,SL1344_4094,0,7801,0,7801
STM14_4993,SL1344_4095,4.81E-172,599,4.56E-172,599
STM14_4996,SL1344_4096,0,638,0,638
STM14_4999,SL1344_4097,0,1868,0,1868
STM14_5000,SL1344_4098,2.99E-97,350,2.83E-97,350
STM14_5001,SL1344_4099,0,2089,0,2089
STM14_5002,SL1344_4100,0,1424,0,1424
STM14_5003,SL1344_4101,6.83E-104,372,6.43E-104,372
STM14_5004,SL1344_4102,0,1402,0,1402
STM14_5005,SL1344_4103,0,1175,0,1175
STM14_5006,SL1344_4104,0,3496,0,3496
STM14_5007,SL1344_4105,0,904,0,904
STM14_5008,SL1344_4106,0,1430,0,1430
STM14_5009,SL1344_4107,0,1967,0,1967
STM14_5010,SL1344_4108,0,1242,0,1242
STM14_5011,SL1344_4109,0,1086,0,1086
STM14_5012,SL1344_4110,8.99E-144,505,8.5E-144,505
STM14_5013,SL1344_4111,0,1280,0,1280
STM14_5014,SL1344_4112,0,843,0,843
STM14_5015,SL1344_4113,0,2582,0,2582
STM14_5016,SL1344_4114,0,2449,0,2449
STM14_5017,SL1344_4115,0,2377,0,2377
STM14_5027,SL1344_4116,0,2937,0,2937
STM14_5028,SL1344_4117,0,809,0,809
STM14_5029,SL1344_4118,0,1718,0,1718
STM14_5030,SL1344_4119,0,2959,0,2959
STM14_5032,SL1344_4120,0,2410,0,2410
STM14_5033,SL1344_4121,0,3236,0,3236
STM14_5034,SL1344_4122,0,754,0,754
STM14_5035,SL1344_4123,0,1524,0,1524
STM14_5036,SL1344_4124,0,6804,0,6804
STM14_5037,SL1344_4125,0,2876,0,2876
STM14_5038,SL1344_4126,0,1269,0,1269
STM14_5039,SL1344_4127,3.46E-49,189,3.17E-49,189
STM14_5040,SL1344_4128,0,998,0,998
STM14_5041,SL1344_4129,0,1607,0,1607
STM14_5043,SL1344_4130,8.99E-144,505,8.5E-144,505
STM14_5045,SL1344_4131,0,1735,0,1735
STM14_5046,SL1344_4132,0,1347,0,1347
STM14_5047,SL1344_4133,9.48E-154,538,8.98E-154,538
STM14_5048,SL1344_4134,0,843,0,843
STM14_5049,SL1344_4135,0,1120,0,1120
STM14_5050,SL1344_4136,0,3225,0,3225
STM14_5051,SL1344_4137,0,1170,0,1170
STM14_5052,SL1344_4138,0,2061,0,2061
STM14_5054,SL1344_4139,0,665,0,665
STM14_5055,SL1344_4140,0,2859,0,2859
STM14_5056,SL1344_4141,0,1718,0,1718
STM14_5058,SL1344_4142,1.16E-173,604,9.9E-174,604
STM14_5059,SL1344_4143,0,1336,0,1336
STM14_5060,SL1344_4144,0,1929,0,1929
STM14_5061,SL1344_4145,7.12E-109,388,6.7E-109,388
STM14_5062,SL1344_4146,0,1762,0,1762
STM14_5064,SL1344_4147,0,4349,0,4349
STM14_5065,SL1344_4148,1.02E-168,588,9.67E-169,588
STM14_5066,SL1344_4149,0,970,0,970
STM14_5067,SL1344_4150,0,2638,0,2638
STM14_5068,SL1344_4151,3.13E-102,366,2.94E-102,366
STM14_5069,SL1344_4152,0,843,0,843
STM14_5070,SL1344_4153,4.7E-167,582,4.46E-167,582
STM14_5071,SL1344_4154,0,1114,0,1114
STM14_5073,SL1344_4155,4.36E-152,532,4.13E-152,532
STM14_5074,SL1344_4156,0,643,0,643
STM14_5075,SL1344_4157,0,2488,0,2488
STM14_5076,SL1344_4158,0,3048,0,3048
STM14_5077,SL1344_4159,3.77E-127,449,3.56E-127,449
STM14_5078,SL1344_4160,0,1181,0,1181
STM14_5079,SL1344_4161,0,1363,0,1363
STM14_5080,SL1344_4162,0,3873,0,3873
STM14_5081,SL1344_4163,0,760,0,760
STM14_5082,SL1344_4164,0,1646,0,1646
STM14_5085,SL1344_4166,0,2854,0,2854
STM14_5086,SL1344_4167,0,2200,0,2200
STM14_5087,SL1344_4168,0,2050,0,2050
STM14_5089,SL1344_4169,0,2510,0,2510
STM14_5090,SL1344_4170,0,1696,0,1696
STM14_5091,SL1344_4171,0,920,0,920
STM14_5092,SL1344_4172,0,1613,0,1613
STM14_5093,SL1344_4173,0,4471,0,4471
STM14_5094,SL1344_4174,0,682,0,682
STM14_5095,SL1344_4175,0,1125,0,1125
STM14_5097,SL1344_4176,0,2449,0,2449
STM14_5098,SL1344_4177,7.12E-109,388,6.81E-109,388
STM14_5099,SL1344_4178,0,953,0,953
STM14_5100,SL1344_4179,0,2422,0,2422
STM14_5102,SL1344_4180,0,1845,0,1845
STM14_5103,SL1344_4181,3.91E-102,366,2.94E-102,366
STM14_5104,SL1344_4182,0,1818,0,1818
STM14_5105,SL1344_4183,0,2615,0,2615
STM14_5106,SL1344_4184,0,1995,0,1995
STM14_5107,SL1344_4185,0,2206,0,2206
STM14_5108,SL1344_4186,0,1319,0,1319
STM14_5109,SL1344_4187,0,771,0,771
STM14_5110,SL1344_4188,0,660,0,660
STM14_5111,SL1344_4189,2.31E-180,627,2.19E-180,627
STM14_5112,SL1344_4190,0,843,0,843
STM14_5114,SL1344_4192,0,5219,0,5219
STM14_5117,SL1344_4193,0,981,0,981
STM14_5118,SL1344_4194,0,1170,0,1170
STM14_5119,SL1344_4195,0,2566,0,2566
STM14_5120,SL1344_4196,0,2438,0,2438
STM14_5121,SL1344_4197,0,2361,0,2361
STM14_5122,SL1344_4198,0,30786,0,30786
STM14_5123,SL1344_4199,0,3818,0,3818
STM14_5126,SL1344_4200,9.24E-149,521,8.74E-149,521
STM14_5127,SL1344_4201,0,2959,0,2959
STM14_5128,SL1344_4202,4.81E-172,599,4.56E-172,599
STM14_5130,SL1344_4203,0,848,0,848
STM14_5133,SL1344_4204,0,1236,0,1236
STM14_5135,SL1344_4205,0,2494,0,2494
STM14_5136,SL1344_4206,0,3042,0,3042
STM14_5137,SL1344_4207,0,1640,0,1640
STM14_5138,SL1344_4208,0,760,0,760
STM14_5139,SL1344_4209,0,1275,0,1275
STM14_5140,SL1344_4210,0,3048,0,3048
STM14_5141,SL1344_4211,4.7E-167,582,4.46E-167,582
STM14_5143,SL1344_4213,0,3613,0,3613
STM14_5144,SL1344_4214,0,2654,0,2654
STM14_5145,SL1344_4215,0,1048,0,1048
STM14_5146,SL1344_4216,0,1242,0,1242
STM14_5147,SL1344_4217,0,1768,0,1768
STM14_5148,SL1344_4218,0,4106,0,4106
STM14_5151,SL1344_4219,0,1147,0,1147
STM14_5153,SL1344_4220,0,2422,0,2422
STM14_5155,SL1344_4221,0,1131,0,1131
STM14_5156,SL1344_4223,0,3962,0,3962
STM14_5157,SL1344_4224,0,1679,0,1679
STM14_5158,SL1344_4225,0,804,0,804
STM14_5159,SL1344_4226,0,821,0,821
STM14_5161,SL1344_4227,1.07E-178,621,1.01E-178,621
STM14_5163,SL1344_4228,0,2776,0,2776
STM14_5164,SL1344_4229,0,1978,0,1978
STM14_5165,SL1344_4230,0,1236,0,1236
STM14_5166,SL1344_4231,0,3037,0,3037
STM14_5167,SL1344_4232,0,2471,0,2471
STM14_5169,SL1344_4233,0,1408,0,1408
STM14_5170,SL1344_4234,0,4189,0,4189
STM14_5171,SL1344_4235,0,1724,0,1724
STM14_5172,SL1344_4236,0,2505,0,2505
STM14_5173,SL1344_4237,0,2643,0,2643
STM14_5174,SL1344_4238,0,3042,0,3042
STM14_5175,SL1344_4239,0,2477,0,2477
STM14_5176,SL1344_4240,1.9E-140,494,1.8E-140,494
STM14_5177,SL1344_4241,0,1330,0,1330
STM14_5178,SL1344_4242,0,3014,0,3014
STM14_5179,SL1344_4243,0,4488,0,4488
STM14_5180,SL1344_4244,0,1158,0,1158
STM14_5181,SL1344_4245,0,1430,0,1430
STM14_5182,SL1344_4246,0,1208,0,1208
STM14_5184,SL1344_4247,0,2588,0,2588
STM14_5185,SL1344_4248,0,1674,0,1674
STM14_5186,SL1344_4249,4.13E-142,499,3.91E-142,499
STM14_5187,SL1344_4250,3.39E-112,399,3.19E-112,399
STM14_5188,SL1344_4251,4.36E-152,532,4.13E-152,532
STM14_5190,SL1344_4252,0,1613,0,1613
STM14_5191,SL1344_4253,1.61E-115,411,1.52E-115,411
STM14_5192,SL1344_4254,2.06E-155,544,1.95E-155,544
STM14_5193,SL1344_4255,0,909,0,909
STM14_5194,SL1344_4257,0,1391,0,1391
STM14_5195,SL1344_4258,0,699,0,699
STM14_5198,SL1344_4259,4.91E-177,616,4.66E-177,616
STM14_5199,SL1344_4260,0,1064,0,1064
STM14_5200,SL1344_4261,0,3147,0,3147
STM14_5201,SL1344_4262,0,643,0,643
STM14_5202,SL1344_4263,0,2189,0,2189
STM14_5204,SL1344_4264,0,2654,0,2654
STM14_5205,SL1344_4265,0,881,0,881
STM14_5207,SL1344_4267,0,2294,0,2294
STM14_5209,SL1344_4268,0,3042,0,3042
STM14_5210,SL1344_4269,0,654,0,654
STM14_5213,SL1344_4270,0,1585,0,1585
STM14_5214,SL1344_4271,0,1901,0,1901
STM14_5215,SL1344_4272,0,1048,0,1048
STM14_5216,SL1344_4273,2.16E-67,250,2.74E-67,250
STM14_5217,SL1344_4274,5.08E-74,272,4.74E-74,272
STM14_5218,SL1344_4275,0,1086,0,1086
STM14_5219,SL1344_4276,1.02E-168,588,9.67E-169,588
STM14_5220,SL1344_4277,0,987,0,987
STM14_5221,SL1344_4278,0,665,0,665
STM14_5222,SL1344_4279,0,732,0,732
STM14_5223,SL1344_4280,0,1358,0,1358
STM14_5224,SL1344_4281,0,3308,0,3308
STM14_5226,SL1344_4282,0,1807,0,1807
STM14_5227,SL1344_4283,0,2776,0,2776
STM14_5228,SL1344_4284,4.7E-167,582,4.46E-167,582
STM14_5229,SL1344_4285,0,6100,0,6100
STM14_5230,SL1344_4286,0,1790,0,1790
STM14_5231,SL1344_4287,0,1940,0,1940
STM14_5232,SL1344_4288,0,1009,0,1009
STM14_5236,SL1344_4289,0,1369,0,1369
STM14_5237,SL1344_4290,0,2106,0,2106
STM14_5238,SL1344_4291,0,2854,0,2854
STM14_5239,SL1344_4292,0,854,0,854
STM14_5240,SL1344_4293,0,2438,0,2438
STM14_5241,SL1344_4294,0,3430,0,3430
STM14_5242,SL1344_4295,0,1757,0,1757
STM14_5243,SL1344_4296,9.96E-164,571,9.45E-164,571
STM14_5244,SL1344_4297,0,2366,0,2366
STM14_5245,SL1344_4298,0,2327,0,2327
STM14_5248,SL1344_4299,0,1857,0,1857
STM14_5249,SL1344_4300,0,2399,0,2399
STM14_5250,SL1344_4301,0,787,0,787
STM14_5251,SL1344_4302,0,4505,0,4505
STM14_5252,SL1344_4303,0,1352,0,1352
STM14_5253,SL1344_4304,0,749,0,749
STM14_5254,SL1344_4305,0,1280,0,1280
STM14_5255,SL1344_4306,0,1978,0,1978
STM14_5256,SL1344_4307,0,1264,0,1264
STM14_5257,SL1344_4308,0,737,0,737
STM14_5258,SL1344_4309,0,1181,0,1181
STM14_5259,SL1344_4310,0,2150,0,2150
STM14_5260,SL1344_4311,0,2998,0,2998
STM14_5261,SL1344_4312,1.95E-145,510,2.18E-145,510
STM14_5262,SL1344_4313,2.31E-160,560,2E-160,560
STM14_5263,SL1344_4314,0,1386,0,1386
STM14_5264,SL1344_4315,0,1397,0,1397
STM14_5265,SL1344_4316,0,1967,0,1967
STM14_5266,SL1344_4317,0,2577,0,2577
STM14_5267,SL1344_4318,4.59E-162,566,4.35E-162,566
STM14_5268,SL1344_4319,0,859,0,859
STM14_5269,SL1344_4320,0,1197,0,1197
STM14_5270,SL1344_4321,0,1580,0,1580
STM14_5271,SL1344_4322,0,1269,0,1269
STM14_5274,SL1344_4323,1.95E-145,510,1.85E-145,510
STM14_5275,SL1344_4324,3.26E-107,383,3.07E-107,383
STM14_5276,SL1344_4325,0,732,0,732
STM14_5277,SL1344_4326,4.7E-167,582,4.46E-167,582
STM14_5278,SL1344_4327,7.67E-119,422,7.24E-119,422
STM14_5279,SL1344_4328,0,832,0,832
STM14_5280,SL1344_4329,0,1712,0,1712
STM14_5281,SL1344_4330,0,1175,0,1175
STM14_5282,SL1344_4331,0,1147,0,1147
STM14_5283,SL1344_4332,0,2604,0,2604
STM14_5284,SL1344_4333,0,1225,0,1225
STM14_5285,SL1344_4334,0,1784,0,1784
STM14_5286,SL1344_4335,0,1568,0,1568
STM14_5287,SL1344_4336,0,715,0,715
STM14_5289,SL1344_4337,0,3591,0,3591
STM14_5290,SL1344_4338,0,1369,0,1369
STM14_5292,SL1344_4339,0,1031,0,1031
STM14_5293,SL1344_4340,3.26E-107,383,3.07E-107,383
STM14_5294,SL1344_4341,0,2483,0,2483
STM14_5296,SL1344_4342,0,1181,0,1181
STM14_5297,SL1344_4343,0,3203,0,3203
STM14_5298,SL1344_4344,0,6981,0,6981
STM14_5299,SL1344_4345,0,632,0,632
STM14_5300,SL1344_4346,0,2233,0,2233
STM14_5301,SL1344_4347,0,2150,0,2150
STM14_5302,SL1344_4348,0,981,0,981
STM14_5304,SL1344_4349,0,1845,0,1845
STM14_5307,SL1344_4350,0,2549,0,2549
STM14_5308,SL1344_4351,0,1541,0,1541
STM14_5310,SL1344_4352,0,2532,0,2532
STM14_5311,SL1344_4353,0,2654,0,2654
STM14_5312,SL1344_4354,0,1496,0,1496
STM14_5313,SL1344_4354A,0,2782,0,2782
STM14_5314,SL1344_4355,9.83E-159,555,9.32E-159,555
STM14_5316,SL1344_4356,0,1524,0,1524
STM14_5317,SL1344_4357,0,1674,0,1674
STM14_5318,SL1344_4358,0,1868,0,1868
STM14_5319,SL1344_4359,0,2483,0,2483
STM14_5320,SL1344_4360,0,1541,0,1541
STM14_5321,SL1344_4361,0,2156,0,2156
STM14_5322,SL1344_4362,0,3568,0,3568
STM14_5324,SL1344_4363,0,3585,0,3585
STM14_5325,SL1344_4364,0,1890,0,1890
STM14_5326,SL1344_4365,0,2266,0,2266
STM14_5327,SL1344_4366,0,1507,0,1507
STM14_5328,SL1344_4367,0,1635,0,1635
STM14_5329,SL1344_4368,0,1020,0,1020
STM14_5330,SL1344_4369,0,2499,0,2499
STM14_5331,SL1344_4370,0,715,0,715
STM14_5332,SL1344_4371,2.31E-180,627,2.19E-180,627
STM14_5333,SL1344_4372,0,671,0,671
STM14_5334,SL1344_4373,2.11E-160,560,2E-160,560
STM14_5335,SL1344_4374,0,1435,0,1435
STM14_5336,SL1344_4375,0,1192,0,1192
STM14_5337,SL1344_4376,0,2095,0,2095
STM14_5338,SL1344_4377,0,2067,0,2067
STM14_5339,SL1344_4378,0,1369,0,1369
STM14_5340,SL1344_4379,0,3535,0,3535
STM14_5341,SL1344_4380,3.77E-127,449,3.56E-127,449
STM14_5342,SL1344_4381,2.01E-150,527,1.9E-150,527
STM14_5343,SL1344_4382,0,859,0,859
STM14_5345,SL1344_4384,0,3951,0,3951
STM14_5346,SL1344_4385,0,3053,0,3053
STM14_5348,SL1344_4386,0,2619,0,2619
STM14_5349,SL1344_4387,0,1751,0,1751
STM14_5350,SL1344_4388,0,5003,0,5003
STM14_5351,SL1344_4389,0,826,0,826
STM14_5352,SL1344_4390,0,715,0,715
STM14_5353,SL1344_4391,0,854,0,854
STM14_5354,SL1344_4392,0,1729,0,1729
STM14_5355,SL1344_4393,3.46E-49,189,3.17E-49,189
STM14_5357,SL1344_4394,0,904,0,904
STM14_5358,SL1344_4395,0,2593,0,2593
STM14_5360,SL1344_4396,0,1857,0,1857
STM14_5361,SL1344_4397,0,1724,0,1724
STM14_5363,SL1344_4398,0,2255,0,2255
STM14_5364,SL1344_4399,0,837,0,837
STM14_5365,SL1344_4400,0,1857,0,1857
STM14_5366,SL1344_4401,0,771,0,771
STM14_5368,SL1344_4402,0,1502,0,1502
STM14_5369,SL1344_4403,0,904,0,904
STM14_5370,SL1344_4404,0,931,0,931
STM14_5371,SL1344_4405,0,2194,0,2194
STM14_5372,SL1344_4406,0,5275,0,5275
STM14_5373,SL1344_4407,0,821,0,821
STM14_5375,SL1344_4409,0,2787,0,2787
STM14_5376,SL1344_4410,0,1995,0,1995
STM14_5377,SL1344_4411,0,2001,0,2001
STM14_5378,SL1344_4412,0,1845,0,1845
STM14_5379,SL1344_4413,0,2255,0,2255
STM14_5380,SL1344_4414,0,1413,0,1413
STM14_5382,SL1344_4415,0,1906,0,1906
STM14_5383,SL1344_4416,0,981,0,981
STM14_5385,SL1344_4417,0,1884,0,1884
STM14_5386,SL1344_4418,4.43E-142,499,3.91E-142,499
STM14_5387,SL1344_4419,0,6493,0,6493
STM14_5388,SL1344_4420,0,1829,0,1829
STM14_5389,SL1344_4421,0,3851,0,3851
STM14_5390,SL1344_4422,0,4543,0,4543
STM14_5391,SL1344_4423,0,1519,0,1519
STM14_5392,SL1344_4424,0,2017,0,2017
STM14_5393,SL1344_4425,0,6787,0,6787
STM14_5394,SL1344_4426,0,6726,0,6726
STM14_5395,SL1344_4427,0,1114,0,1114
STM14_5398,SL1344_4429,0,1114,0,1114
STM14_5400,SL1344_4430,0,1325,0,1325
STM14_5401,SL1344_4431,0,3014,0,3014
STM14_5403,SL1344_4432,1.84E-135,477,1.74E-135,477
STM14_5404,SL1344_4433,0,1125,0,1125
STM14_5405,SL1344_4434,0,1363,0,1363
STM14_5408,SL1344_4435,0,1685,0,1685
